,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile
0,1.2154933536620665,1.8768306643084665,8.743313183129542,3.6613950033914535,1.754753406377096,2.579076142416878,7.9914479614163785,4.57527740627873,1.6744696887963235,3.1378025310091164,8.281289492344783,5.339175712393021,0.1804572597471984,0.318670813370933,16.32807564218247,0.972925384071328
1,0.4386136340009708,0.8602124456701892,9.440271819452109,2.0099381789288344,1.2134103587746967,1.8223791229941175,8.028890666254782,3.030410406290467,1.267318692363678,2.0736738189972703,7.525923628826675,2.970407759772623,0.18193783555893656,0.3509550224253847,15.513901995914127,1.2191463079253477
2,0.574571242214367,1.0782963667729186,9.238346952465012,2.1981512123061644,1.217920660111403,2.188955764618833,8.054878399006704,4.087288895507302,1.714784590775149,2.4235250423316366,7.067394018916597,3.96373502639537,0.21751683128981322,0.3925081189500532,15.562654342583315,1.007434961872918
3,0.47057545492478614,0.7755025621150816,8.265985431570922,1.5493078983911113,1.0794002707846373,1.942300287882598,9.226398992383313,3.4767599091500774,1.106949355430097,2.0441109631241074,7.809557936975056,3.6350965788909937,0.17242479418451515,0.3304190201573528,15.563570066710957,0.8629212577190005
4,0.4418729129795148,0.8012902942571243,8.365470669815291,1.8628517956697368,1.3910937369505916,2.0095137869531747,8.870793493274256,3.0592684652819795,1.4312226629898999,2.2460910257111517,7.466452868622922,3.42617116096729,0.20906704954139413,0.3957383385571185,15.424427193264865,1.111182088830685
5,0.4996420519677499,0.8749764117021348,8.380967285209575,2.5024169182771976,1.5003238869217757,2.4777979712244456,8.657411164336606,3.85951173091817,1.5492647734353024,2.7166751888899534,7.47493299978904,4.570727403439124,0.21361862008039084,0.3702750555491938,15.568755229389707,0.9965040491717078
6,0.5351335499535146,1.0171235096692839,7.18606422344103,2.1726520476165887,1.25987630767877,2.2566463019897016,9.350034933061353,3.65827079523033,1.7512351685153564,2.7509214882061954,8.839548833767374,4.621265452800117,0.1768236765141856,0.3321195677211347,16.21780814828774,1.0096530726514519
7,0.5855114448080548,1.1167698791289817,5.842427064669465,2.2379815970192047,1.7564701910259286,2.9727705156976683,9.573479368816425,5.943399654639628,2.007542496770292,3.5402969763884355,9.50483868059405,6.040837933780942,0.136522990408556,0.2578062052004058,17.188911995165856,0.9471537102237871
8,0.893627014938441,1.4269839168312157,5.012492503191012,2.337346055172824,2.5835187561755593,4.176413827715425,9.223105499329712,7.942047287812769,2.822612308076245,4.771042733966911,9.909543931701144,8.898464489073412,0.11554411271969565,0.23229628164308866,18.1261791297628,0.7278787196677068
9,0.9684951572711218,1.705893890241039,4.019138002515024,3.1050219455207335,2.724135186583357,4.27762426622246,9.319556206859422,7.570986297178616,3.1765045636975944,5.595153304570133,10.80618172740947,9.462319429564698,0.08420937346937263,0.17581295915102216,18.659961544501382,0.44371551524554126
10,1.3408137862205343,2.1434869701838153,3.3295273599049375,3.6338835173155895,3.1219202587269383,4.890222373221951,8.850921916195167,8.812602586368318,3.898358480827809,6.21460177678452,10.514237503831158,10.461425660826116,0.06421357553617238,0.136740972543559,18.82173944025347,0.31109863116544223
11,1.2313482138398486,2.1000731173170393,4.204628140770961,4.182664980814769,2.5863735727127946,4.361681207606547,9.016934228970712,7.27231488213887,3.3425052338194003,5.457916584037798,10.87129723721601,9.66814705301331,0.09801174317892594,0.18290621914273225,18.752223736292343,0.3830451447643654
12,1.0709588219780115,1.8066902464597363,4.197579263918037,3.033918106503399,2.5190053852794216,4.2002932292069985,9.468646696773243,7.369241080652909,3.2563887832601965,5.327891223226594,11.308345305396086,8.614012256420239,0.10470534637505638,0.18403151209958607,18.73562503066615,0.3972011821426745
13,1.1226383661555024,1.708661620163412,3.4148418215142256,3.1460998618243345,2.947770666800045,4.767400457571128,9.120130887728251,8.629937747873205,3.5588508597337083,5.8804997340811775,10.595088060248697,10.331614848491617,0.07408799661533362,0.11172666383541267,18.84214505264067,0.2492246017758662
14,1.3253118623517355,1.93577408054289,3.5517328964594745,3.2268545723640565,3.328914936500084,4.89731302352721,9.28251461109351,8.289453561266027,3.4427534935528,6.013269158501503,10.965945870160159,9.944692010026985,0.05516837169436039,0.07893845908644519,18.90009650251406,0.19482587173011584
15,1.0392206473460313,1.755898748484752,4.380435614510132,3.083135824564791,2.359926283335523,4.034395746792786,8.502072316482456,8.029100217063153,2.955222583515619,5.056085655606612,11.271223125927644,10.06227541401461,0.08362278378756194,0.23437178577723153,18.464602814810505,0.6595373358749723
