,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
127006,User48,zero-effort,rest,"('LAcc',)",30,0.16,scale,rbf,0.02909090909090909,0.0,0.014545454545454545,0.012727272727272728
127007,User48,dict-effort,I1_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127008,User48,dict-effort,I1_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127009,User48,dict-effort,I1_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127010,User48,dict-effort,I1_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127011,User48,dict-effort,I1_speed1_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127012,User48,dict-effort,I1_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127013,User48,dict-effort,I1_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127014,User48,dict-effort,I1_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127015,User48,dict-effort,I1_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127016,User48,dict-effort,I1_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127017,User48,dict-effort,I1_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127018,User48,dict-effort,I1_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127019,User48,dict-effort,I1_speed3_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127020,User48,dict-effort,I1_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127021,User48,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127022,User48,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127023,User48,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127024,User48,dict-effort,I1_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127025,User48,dict-effort,I1_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127026,User48,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127027,User48,dict-effort,I1_tlift_up,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127028,User48,dict-effort,I2_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127029,User48,dict-effort,I2_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127030,User48,dict-effort,I2_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127031,User48,dict-effort,I2_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127032,User48,dict-effort,I2_speed1_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127033,User48,dict-effort,I2_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127034,User48,dict-effort,I2_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127035,User48,dict-effort,I2_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127036,User48,dict-effort,I2_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127037,User48,dict-effort,I2_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127038,User48,dict-effort,I2_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127039,User48,dict-effort,I2_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127040,User48,dict-effort,I2_speed3_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127041,User48,dict-effort,I2_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127042,User48,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127043,User48,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127044,User48,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127045,User48,dict-effort,I2_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127046,User48,dict-effort,I2_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127047,User48,dict-effort,I2_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
127048,User48,dict-effort,I2_tlift_up,"('LAcc',)",30,0.16,scale,rbf,0.0,0.0,0.0,0.014545454545454545
