,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
27301,User11,zero-effort,rest,"('LAcc',)",30,0.32,scale,linear,0.11636363636363636,0.0,0.05818181818181818,0.04
27302,User11,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27303,User11,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27304,User11,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27305,User11,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27306,User11,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,linear,0.045454545454545456,0.0,0.022727272727272728,0.05818181818181818
27307,User11,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27308,User11,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27309,User11,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27310,User11,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27311,User11,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27312,User11,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27313,User11,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27314,User11,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27315,User11,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27316,User11,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27317,User11,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27318,User11,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27319,User11,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27320,User11,dict-effort,I1_tlift_front,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27321,User11,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27322,User11,dict-effort,I1_tlift_up,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27323,User11,dict-effort,I2_slength_long,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27324,User11,dict-effort,I2_slength_longer,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27325,User11,dict-effort,I2_slength_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27326,User11,dict-effort,I2_slength_short,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27327,User11,dict-effort,I2_speed1_4,"('LAcc',)",30,0.32,scale,linear,0.05,0.0,0.025,0.05818181818181818
27328,User11,dict-effort,I2_speed1_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27329,User11,dict-effort,I2_speed1_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27330,User11,dict-effort,I2_speed2_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27331,User11,dict-effort,I2_speed2_2,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27332,User11,dict-effort,I2_speed2_4,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27333,User11,dict-effort,I2_speed2_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27334,User11,dict-effort,I2_speed2_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27335,User11,dict-effort,I2_speed3_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27336,User11,dict-effort,I2_swidth_close,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27337,User11,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27338,User11,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27339,User11,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27340,User11,dict-effort,I2_tlift_back,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27341,User11,dict-effort,I2_tlift_front,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27342,User11,dict-effort,I2_tlift_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27343,User11,dict-effort,I2_tlift_up,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27344,User11,dict-effort,I3_slength_long,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27345,User11,dict-effort,I3_slength_longer,"('LAcc',)",30,0.32,scale,linear,0.07692307692307693,0.0,0.038461538461538464,0.05818181818181818
27346,User11,dict-effort,I3_slength_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27347,User11,dict-effort,I3_slength_short,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27348,User11,dict-effort,I3_speed1_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27349,User11,dict-effort,I3_speed1_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27350,User11,dict-effort,I3_speed2_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27351,User11,dict-effort,I3_speed2_2,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27352,User11,dict-effort,I3_speed2_4,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27353,User11,dict-effort,I3_speed2_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27354,User11,dict-effort,I3_speed2_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27355,User11,dict-effort,I3_speed3_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27356,User11,dict-effort,I3_swidth_close,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27357,User11,dict-effort,I3_swidth_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27358,User11,dict-effort,I3_swidth_wide,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27359,User11,dict-effort,I3_swidth_wider,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27360,User11,dict-effort,I3_tlift_back,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27361,User11,dict-effort,I3_tlift_front,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27362,User11,dict-effort,I3_tlift_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27363,User11,dict-effort,I3_tlift_up,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27364,User11,dict-effort,I4_slength_long,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27365,User11,dict-effort,I4_slength_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27366,User11,dict-effort,I4_slength_short,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27367,User11,dict-effort,I4_speed1_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27368,User11,dict-effort,I4_speed1_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
27369,User11,dict-effort,I4_speed2_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.05818181818181818
