,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
38221,User15,zero-effort,rest,"('LAcc',)",30,0.32,scale,linear,0.03636363636363636,0.0,0.01818181818181818,0.02
38222,User15,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38223,User15,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38224,User15,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38225,User15,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38226,User15,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38227,User15,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38228,User15,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38229,User15,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38230,User15,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38231,User15,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38232,User15,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38233,User15,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38234,User15,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38235,User15,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38236,User15,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38237,User15,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
38238,User15,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,linear,0.0,0.0,0.0,0.01818181818181818
