,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
13651,User6,zero-effort,rest,"('LAcc',)",30,0.32,scale,rbf,0.01818181818181818,0.0,0.00909090909090909,0.00909090909090909
13652,User6,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13653,User6,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13654,User6,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.125,0.0,0.0625,0.00909090909090909
13655,User6,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13656,User6,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13657,User6,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13658,User6,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.1111111111111111,0.0,0.05555555555555555,0.00909090909090909
13659,User6,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.058823529411764705,0.0,0.029411764705882353,0.00909090909090909
13660,User6,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.125,0.0,0.0625,0.00909090909090909
13661,User6,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0625,0.0,0.03125,0.00909090909090909
13662,User6,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13663,User6,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13664,User6,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13665,User6,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.17647058823529413,0.0,0.08823529411764706,0.00909090909090909
13666,User6,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.125,0.0,0.0625,0.00909090909090909
13667,User6,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.25,0.0,0.125,0.00909090909090909
13668,User6,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.00909090909090909
13669,User6,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.10526315789473684,0.0,0.05263157894736842,0.00909090909090909
