,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
89416,User34,zero-effort,rest,"('LAcc',)",30,0.32,scale,rbf,0.03636363636363636,0.03333333333333333,0.03484848484848485,0.016363636363636365
89417,User34,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.17391304347826086,0.03333333333333333,0.1036231884057971,0.03484848484848485
89418,User34,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.034482758620689655,0.03333333333333333,0.0339080459770115,0.03484848484848485
89419,User34,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0625,0.03333333333333333,0.04791666666666666,0.03484848484848485
89420,User34,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89421,User34,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89422,User34,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89423,User34,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89424,User34,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89425,User34,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.0625,0.03333333333333333,0.04791666666666666,0.03484848484848485
89426,User34,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89427,User34,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89428,User34,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89429,User34,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89430,User34,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89431,User34,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.0625,0.03333333333333333,0.04791666666666666,0.03484848484848485
89432,User34,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89433,User34,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
89434,User34,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.0,0.03333333333333333,0.016666666666666666,0.03484848484848485
