,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
129691,User49,zero-effort,rest,"('LAcc',)",30,0.32,scale,rbf,0.04363636363636364,0.0,0.02181818181818182,0.02
129692,User49,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129693,User49,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129694,User49,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129695,User49,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129696,User49,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129697,User49,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129698,User49,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129699,User49,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129700,User49,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129701,User49,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129702,User49,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129703,User49,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129704,User49,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129705,User49,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129706,User49,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129707,User49,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129708,User49,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129709,User49,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129710,User49,dict-effort,I1_tlift_front,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129711,User49,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129712,User49,dict-effort,I1_tlift_up,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129713,User49,dict-effort,I2_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129714,User49,dict-effort,I2_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129715,User49,dict-effort,I2_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129716,User49,dict-effort,I2_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129717,User49,dict-effort,I2_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
129718,User49,dict-effort,I2_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0,0.0,0.02181818181818182
