,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
102841,User39,zero-effort,rest,"('LAcc',)",30,0.16,scale,rbf,0.04,0.03076923076923077,0.03538461538461539,0.02727272727272727
102842,User39,dict-effort,I1_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102843,User39,dict-effort,I1_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102844,User39,dict-effort,I1_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102845,User39,dict-effort,I1_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102846,User39,dict-effort,I1_speed1_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102847,User39,dict-effort,I1_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102848,User39,dict-effort,I1_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102849,User39,dict-effort,I1_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102850,User39,dict-effort,I1_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102851,User39,dict-effort,I1_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102852,User39,dict-effort,I1_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102853,User39,dict-effort,I1_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102854,User39,dict-effort,I1_speed3_0,"('LAcc',)",30,0.16,scale,rbf,0.07142857142857142,0.03076923076923077,0.0510989010989011,0.03538461538461539
102855,User39,dict-effort,I1_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102856,User39,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102857,User39,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102858,User39,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102859,User39,dict-effort,I1_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102860,User39,dict-effort,I1_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102861,User39,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102862,User39,dict-effort,I1_tlift_up,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102863,User39,dict-effort,I2_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102864,User39,dict-effort,I2_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102865,User39,dict-effort,I2_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102866,User39,dict-effort,I2_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102867,User39,dict-effort,I2_speed1_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102868,User39,dict-effort,I2_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102869,User39,dict-effort,I2_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102870,User39,dict-effort,I2_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102871,User39,dict-effort,I2_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102872,User39,dict-effort,I2_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102873,User39,dict-effort,I2_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102874,User39,dict-effort,I2_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102875,User39,dict-effort,I2_speed3_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102876,User39,dict-effort,I2_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102877,User39,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102878,User39,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102879,User39,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102880,User39,dict-effort,I2_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102881,User39,dict-effort,I2_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102882,User39,dict-effort,I2_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102883,User39,dict-effort,I2_tlift_up,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102884,User39,dict-effort,I3_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102885,User39,dict-effort,I3_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102886,User39,dict-effort,I3_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102887,User39,dict-effort,I3_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102888,User39,dict-effort,I3_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102889,User39,dict-effort,I3_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102890,User39,dict-effort,I3_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102891,User39,dict-effort,I3_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102892,User39,dict-effort,I3_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102893,User39,dict-effort,I3_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102894,User39,dict-effort,I3_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102895,User39,dict-effort,I3_speed3_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102896,User39,dict-effort,I3_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102897,User39,dict-effort,I3_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102898,User39,dict-effort,I3_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102899,User39,dict-effort,I3_swidth_wider,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102900,User39,dict-effort,I3_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102901,User39,dict-effort,I3_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102902,User39,dict-effort,I3_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102903,User39,dict-effort,I3_tlift_up,"('LAcc',)",30,0.16,scale,rbf,0.3157894736842105,0.03076923076923077,0.17327935222672064,0.03538461538461539
102904,User39,dict-effort,I4_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102905,User39,dict-effort,I4_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102906,User39,dict-effort,I4_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102907,User39,dict-effort,I4_speed1_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102908,User39,dict-effort,I4_speed1_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102909,User39,dict-effort,I4_speed2_0,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102910,User39,dict-effort,I4_speed2_2,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102911,User39,dict-effort,I4_speed2_4,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102912,User39,dict-effort,I4_speed2_6,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102913,User39,dict-effort,I4_speed2_8,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102914,User39,dict-effort,I4_swidth_close,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102915,User39,dict-effort,I4_swidth_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102916,User39,dict-effort,I4_swidth_wide,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102917,User39,dict-effort,I4_tlift_back,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102918,User39,dict-effort,I4_tlift_front,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102919,User39,dict-effort,I4_tlift_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102920,User39,dict-effort,I5_slength_long,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102921,User39,dict-effort,I5_slength_longer,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102922,User39,dict-effort,I5_slength_normal,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
102923,User39,dict-effort,I5_slength_short,"('LAcc',)",30,0.16,scale,rbf,0.0,0.03076923076923077,0.015384615384615385,0.03538461538461539
