,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
49141,User19,zero-effort,rest,"('LAcc',)",30,0.32,scale,rbf,0.04,1.0,0.52,0.012727272727272728
49142,User19,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49143,User19,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49144,User19,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49145,User19,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49146,User19,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49147,User19,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49148,User19,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49149,User19,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49150,User19,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49151,User19,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49152,User19,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49153,User19,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49154,User19,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49155,User19,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49156,User19,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49157,User19,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49158,User19,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49159,User19,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49160,User19,dict-effort,I1_tlift_front,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49161,User19,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49162,User19,dict-effort,I1_tlift_up,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49163,User19,dict-effort,I2_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49164,User19,dict-effort,I2_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49165,User19,dict-effort,I2_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49166,User19,dict-effort,I2_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49167,User19,dict-effort,I2_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49168,User19,dict-effort,I2_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49169,User19,dict-effort,I2_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49170,User19,dict-effort,I2_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49171,User19,dict-effort,I2_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49172,User19,dict-effort,I2_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49173,User19,dict-effort,I2_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49174,User19,dict-effort,I2_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49175,User19,dict-effort,I2_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49176,User19,dict-effort,I2_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49177,User19,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49178,User19,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49179,User19,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
49180,User19,dict-effort,I2_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.0,1.0,0.5,0.52
