,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
100156,User38,zero-effort,rest,"('LAcc',)",30,0.04,scale,rbf,0.02181818181818182,0.012987012987012988,0.017402597402597406,0.00909090909090909
100157,User38,dict-effort,I1_slength_long,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100158,User38,dict-effort,I1_slength_longer,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100159,User38,dict-effort,I1_slength_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100160,User38,dict-effort,I1_slength_short,"('LAcc',)",30,0.04,scale,rbf,0.07692307692307693,0.012987012987012988,0.04495504495504496,0.017402597402597406
100161,User38,dict-effort,I1_speed1_4,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100162,User38,dict-effort,I1_speed1_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100163,User38,dict-effort,I1_speed1_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100164,User38,dict-effort,I1_speed2_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100165,User38,dict-effort,I1_speed2_2,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100166,User38,dict-effort,I1_speed2_4,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100167,User38,dict-effort,I1_speed2_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100168,User38,dict-effort,I1_speed2_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100169,User38,dict-effort,I1_speed3_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100170,User38,dict-effort,I1_swidth_close,"('LAcc',)",30,0.04,scale,rbf,0.058823529411764705,0.012987012987012988,0.03590527119938885,0.017402597402597406
100171,User38,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100172,User38,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100173,User38,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100174,User38,dict-effort,I1_tlift_back,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100175,User38,dict-effort,I1_tlift_front,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100176,User38,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100177,User38,dict-effort,I1_tlift_up,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100178,User38,dict-effort,I2_slength_long,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100179,User38,dict-effort,I2_slength_longer,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100180,User38,dict-effort,I2_slength_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100181,User38,dict-effort,I2_slength_short,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100182,User38,dict-effort,I2_speed1_4,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100183,User38,dict-effort,I2_speed1_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100184,User38,dict-effort,I2_speed1_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100185,User38,dict-effort,I2_speed2_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100186,User38,dict-effort,I2_speed2_2,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100187,User38,dict-effort,I2_speed2_4,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100188,User38,dict-effort,I2_speed2_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100189,User38,dict-effort,I2_speed2_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100190,User38,dict-effort,I2_speed3_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100191,User38,dict-effort,I2_swidth_close,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100192,User38,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100193,User38,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100194,User38,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100195,User38,dict-effort,I2_tlift_back,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100196,User38,dict-effort,I2_tlift_front,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100197,User38,dict-effort,I2_tlift_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100198,User38,dict-effort,I2_tlift_up,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100199,User38,dict-effort,I3_slength_long,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100200,User38,dict-effort,I3_slength_longer,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100201,User38,dict-effort,I3_slength_normal,"('LAcc',)",30,0.04,scale,rbf,0.05263157894736842,0.012987012987012988,0.032809295967190705,0.017402597402597406
100202,User38,dict-effort,I3_slength_short,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100203,User38,dict-effort,I3_speed1_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100204,User38,dict-effort,I3_speed1_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100205,User38,dict-effort,I3_speed2_0,"('LAcc',)",30,0.04,scale,rbf,0.16,0.012987012987012988,0.0864935064935065,0.017402597402597406
100206,User38,dict-effort,I3_speed2_2,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100207,User38,dict-effort,I3_speed2_4,"('LAcc',)",30,0.04,scale,rbf,0.05263157894736842,0.012987012987012988,0.032809295967190705,0.017402597402597406
100208,User38,dict-effort,I3_speed2_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100209,User38,dict-effort,I3_speed2_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100210,User38,dict-effort,I3_speed3_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100211,User38,dict-effort,I3_swidth_close,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100212,User38,dict-effort,I3_swidth_normal,"('LAcc',)",30,0.04,scale,rbf,0.05263157894736842,0.012987012987012988,0.032809295967190705,0.017402597402597406
100213,User38,dict-effort,I3_swidth_wide,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100214,User38,dict-effort,I3_swidth_wider,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100215,User38,dict-effort,I3_tlift_back,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100216,User38,dict-effort,I3_tlift_front,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100217,User38,dict-effort,I3_tlift_normal,"('LAcc',)",30,0.04,scale,rbf,0.05263157894736842,0.012987012987012988,0.032809295967190705,0.017402597402597406
100218,User38,dict-effort,I3_tlift_up,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100219,User38,dict-effort,I4_slength_long,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100220,User38,dict-effort,I4_slength_normal,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100221,User38,dict-effort,I4_slength_short,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100222,User38,dict-effort,I4_speed1_6,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100223,User38,dict-effort,I4_speed1_8,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100224,User38,dict-effort,I4_speed2_0,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100225,User38,dict-effort,I4_speed2_2,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
100226,User38,dict-effort,I4_speed2_4,"('LAcc',)",30,0.04,scale,rbf,0.0,0.012987012987012988,0.006493506493506494,0.017402597402597406
