,user,attacktype,attacker,sensors,nfeatures,cval,gamma,kernel,far,frr,hter,refhter
110896,User42,zero-effort,rest,"('LAcc',)",30,0.32,scale,rbf,0.01818181818181818,0.0196078431372549,0.01889483065953654,0.00909090909090909
110897,User42,dict-effort,I1_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110898,User42,dict-effort,I1_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.034482758620689655,0.0196078431372549,0.027045300878972278,0.01889483065953654
110899,User42,dict-effort,I1_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110900,User42,dict-effort,I1_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110901,User42,dict-effort,I1_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.045454545454545456,0.0196078431372549,0.03253119429590018,0.01889483065953654
110902,User42,dict-effort,I1_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.047619047619047616,0.0196078431372549,0.03361344537815126,0.01889483065953654
110903,User42,dict-effort,I1_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110904,User42,dict-effort,I1_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110905,User42,dict-effort,I1_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110906,User42,dict-effort,I1_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110907,User42,dict-effort,I1_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110908,User42,dict-effort,I1_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110909,User42,dict-effort,I1_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110910,User42,dict-effort,I1_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.8823529411764706,0.0196078431372549,0.45098039215686275,0.01889483065953654
110911,User42,dict-effort,I1_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110912,User42,dict-effort,I1_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.05,0.0196078431372549,0.03480392156862745,0.01889483065953654
110913,User42,dict-effort,I1_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110914,User42,dict-effort,I1_tlift_back,"('LAcc',)",30,0.32,scale,rbf,1.0,0.0196078431372549,0.5098039215686274,0.01889483065953654
110915,User42,dict-effort,I1_tlift_front,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110916,User42,dict-effort,I1_tlift_normal,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110917,User42,dict-effort,I1_tlift_up,"('LAcc',)",30,0.32,scale,rbf,0.6842105263157895,0.0196078431372549,0.3519091847265222,0.01889483065953654
110918,User42,dict-effort,I2_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110919,User42,dict-effort,I2_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110920,User42,dict-effort,I2_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.01889483065953654
110921,User42,dict-effort,I2_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110922,User42,dict-effort,I2_speed1_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110923,User42,dict-effort,I2_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110924,User42,dict-effort,I2_speed1_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110925,User42,dict-effort,I2_speed2_0,"('LAcc',)",30,0.32,scale,rbf,0.05263157894736842,0.0196078431372549,0.03611971104231166,0.01889483065953654
110926,User42,dict-effort,I2_speed2_2,"('LAcc',)",30,0.32,scale,rbf,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.01889483065953654
110927,User42,dict-effort,I2_speed2_4,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110928,User42,dict-effort,I2_speed2_6,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110929,User42,dict-effort,I2_speed2_8,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110930,User42,dict-effort,I2_speed3_0,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110931,User42,dict-effort,I2_swidth_close,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110932,User42,dict-effort,I2_swidth_normal,"('LAcc',)",30,0.32,scale,rbf,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.01889483065953654
110933,User42,dict-effort,I2_swidth_wide,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110934,User42,dict-effort,I2_swidth_wider,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110935,User42,dict-effort,I2_tlift_back,"('LAcc',)",30,0.32,scale,rbf,0.47368421052631576,0.0196078431372549,0.24664602683178533,0.01889483065953654
110936,User42,dict-effort,I2_tlift_front,"('LAcc',)",30,0.32,scale,rbf,0.29411764705882354,0.0196078431372549,0.1568627450980392,0.01889483065953654
110937,User42,dict-effort,I2_tlift_normal,"('LAcc',)",30,0.32,scale,rbf,0.058823529411764705,0.0196078431372549,0.0392156862745098,0.01889483065953654
110938,User42,dict-effort,I2_tlift_up,"('LAcc',)",30,0.32,scale,rbf,0.05,0.0196078431372549,0.03480392156862745,0.01889483065953654
110939,User42,dict-effort,I3_slength_long,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110940,User42,dict-effort,I3_slength_longer,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110941,User42,dict-effort,I3_slength_normal,"('LAcc',)",30,0.32,scale,rbf,0.05263157894736842,0.0196078431372549,0.03611971104231166,0.01889483065953654
110942,User42,dict-effort,I3_slength_short,"('LAcc',)",30,0.32,scale,rbf,0.0,0.0196078431372549,0.00980392156862745,0.01889483065953654
110943,User42,dict-effort,I3_speed1_6,"('LAcc',)",30,0.32,scale,rbf,0.05555555555555555,0.0196078431372549,0.03758169934640523,0.01889483065953654
