,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile
0,2.924773085392596,5.676212491288059,11.888677389628832,12.685129191882094,4.709107843383874,9.52257088515945,11.657538835593208,17.20234895115236,4.392293250011958,8.301582902792909,27.998146627670135,15.663095802153371,5.2480181465533,7.560946653896565,37.329106497710285,13.515096322717284
1,2.097650230976316,3.811413244784678,10.26716931045667,6.764557485046858,3.643837633120782,6.117335452166218,10.623949764302017,11.945345611110664,3.090455093521847,5.278165511005515,29.834505121062882,8.268808889063838,2.602960102444828,4.906892367302962,35.19439337536716,8.912857825995767
2,1.7875696633684934,3.284600485601276,10.376707609620581,6.841693091960684,3.1375120600159834,5.336464492239706,10.466915447972198,9.606123003158135,2.8069379027752364,4.641926539789539,29.417106545608732,7.4278767732612625,2.480828902344651,4.792109521500751,34.468846015737846,9.340316328068264
3,1.9274229762463504,3.4234171156961843,10.301667366822768,5.9206020082698565,2.4076990611145126,4.764973822689924,10.470610922290073,9.888464181265086,2.611949650754072,3.923302264676142,29.432820789939775,8.128790916677966,2.4623561170965447,4.056222508510787,34.34279573382345,7.375428427462172
4,1.918402381124678,3.2119938594613706,10.258147194181287,5.940517893642493,2.938797427740824,4.907320010347654,11.050352034488098,10.57994101514068,2.581615814314392,4.493850654239673,29.452348873818817,7.686544506606929,2.4679472604476063,4.176702547548846,34.81887116932391,7.351696760559724
5,2.0027623068570235,3.4290981632007873,9.8697077618331,6.996804010849649,3.578814286674906,6.550639001324068,10.24461683949806,12.502274417384236,2.8219246846753427,5.185934980228751,27.87489756470267,9.964525140824902,2.587661932796878,5.135198992447101,34.35914245360759,9.229824693341696
6,2.3384013504963757,3.7522722163686897,10.130936675184746,7.452272417384667,3.9608656137536626,6.943453057250212,10.697148317116165,12.05599114106385,3.022205212784766,5.238927640515954,28.219052930195474,9.995420774692594,3.33016079165366,5.239519227227851,34.77833623611496,9.425405015591439
7,1.8129133157183326,3.5397247393231854,9.95723413458107,7.1790492367234755,3.2084193518283346,5.688985588311962,10.17568907673975,10.390023654175835,3.2850999914930137,5.41078524563348,27.778046199147155,8.523818872551942,2.718206093437786,4.218696978451102,33.82262782446034,8.434918703890117
8,2.047967024130555,3.882682301110948,8.727652633363109,6.510086562686366,3.1975392557503683,5.370052163207115,8.510718341302647,10.743924646882872,3.325677579218075,5.322169722999062,26.645233447377898,8.773830141946846,2.472388673463498,4.624092476930821,31.919323702339135,8.08099929943362
9,2.4107891822988776,3.834974876038077,8.573528911250875,6.638437990492335,3.0418599968740185,5.92356270645722,8.745054356709787,9.202261521894396,3.725332762556298,6.050033360263509,26.849334193526616,10.457074227438465,2.9840224772838377,5.177428756927556,32.14252733221839,8.973474457484876
10,2.1699458022244436,3.505274125880894,9.238234503238367,6.119585911045247,3.9825955498431767,6.402390688974638,10.038094919684807,10.253887810952921,3.053978298973844,5.379424213890353,28.549610112973667,9.25463552064301,2.74810113934887,4.897459823057337,34.02210802888392,9.50666070766879
11,2.813903052445746,5.392161391117703,18.090600649571687,11.828006737940107,5.429564046702371,8.32842910261247,10.102409686925455,16.892563491697143,3.6694094867339073,6.274859538640948,33.184438036406654,13.013842855931406,4.075237677585935,7.091018210833048,42.60394087966368,15.38543173472618
