,amean,fquantile,squantile,tquantile,meanabschange,mad,strikebelowmean,strikeabovemean,stddev,skewness,kurtosis,mean_energy,ncmean,npeaks,bin_counts0,bin_counts1,bin_counts2,bin_counts3,bin_counts4,bin_counts5,bin_counts6,bin_counts7,bin_counts8,bin_counts9,bin_counts10,bin_counts11,bin_counts12,bin_counts13,bin_counts14,bin_counts15,amean,fquantile,squantile,tquantile,meanabschange,mad,strikebelowmean,strikeabovemean,stddev,skewness,kurtosis,mean_energy,ncmean,npeaks,bin_counts0,bin_counts1,bin_counts2,bin_counts3,bin_counts4,bin_counts5,bin_counts6,bin_counts7,bin_counts8,bin_counts9,bin_counts10,bin_counts11,bin_counts12,bin_counts13,bin_counts14,bin_counts15,amean,fquantile,squantile,tquantile,meanabschange,mad,strikebelowmean,strikeabovemean,stddev,skewness,kurtosis,mean_energy,ncmean,npeaks,bin_counts0,bin_counts1,bin_counts2,bin_counts3,bin_counts4,bin_counts5,bin_counts6,bin_counts7,bin_counts8,bin_counts9,bin_counts10,bin_counts11,bin_counts12,bin_counts13,bin_counts14,bin_counts15,amean,fquantile,squantile,tquantile,meanabschange,mad,strikebelowmean,strikeabovemean,stddev,skewness,kurtosis,mean_energy,ncmean,npeaks,bin_counts0,bin_counts1,bin_counts2,bin_counts3,bin_counts4,bin_counts5,bin_counts6,bin_counts7,bin_counts8,bin_counts9,bin_counts10,bin_counts11,bin_counts12,bin_counts13,bin_counts14,bin_counts15
0,0.1256521739130435,-0.265,0.14,0.55,0.29662125340599454,0.7202811909262761,25,32,1.0938951686000713,-0.2986198301461005,3.621280592818621,1.2123951086956521,49,23,0.010869565217391304,0.002717391304347826,0.0,0.01358695652173913,0.002717391304347826,0.035326086956521736,0.07608695652173914,0.07336956521739131,0.2391304347826087,0.3423913043478261,0.08967391304347826,0.04076086956521739,0.029891304347826088,0.01358695652173913,0.010869565217391304,0.019021739130434784,-0.07461956521739131,-0.6,0.0,0.62,0.4053133514986376,0.728733754725898,34,28,0.9739251973596251,-0.810017836331579,1.4390068680738204,0.9540983695652174,69,30,0.002717391304347826,0.002717391304347826,0.005434782608695652,0.019021739130434784,0.024456521739130436,0.019021739130434784,0.021739130434782608,0.07336956521739131,0.14945652173913043,0.21467391304347827,0.14402173913043478,0.17391304347826086,0.09239130434782608,0.03804347826086957,0.01358695652173913,0.005434782608695652,0.24543478260869564,-0.245,0.46,1.29,0.31716621253405997,1.1035349716446126,23,51,1.467433920476177,-0.6194357293993079,0.938139589697129,2.213600543478261,37,26,0.04891304347826087,0.016304347826086956,0.03804347826086957,0.04076086956521739,0.043478260869565216,0.09510869565217392,0.21467391304347827,0.16304347826086957,0.22826086956521738,0.06521739130434782,0.02717391304347826,0.008152173913043478,0.008152173913043478,0.0,0.0,0.002717391304347826,1.7588514667580895,0.982710846871669,1.5155688659759434,2.2447420109267497,0.35315321875019895,0.8746264203199006,29,24,1.134255500150671,0.9569701999161381,0.7421507027913776,4.380094021739131,46,24,0.11141304347826086,0.10597826086956522,0.13043478260869565,0.21467391304347827,0.12771739130434784,0.09239130434782608,0.03260869565217391,0.057065217391304345,0.051630434782608696,0.035326086956521736,0.010869565217391304,0.010869565217391304,0.016304347826086956,0.0,0.0,0.002717391304347826
1,0.02923913043478261,-0.07250000000000001,0.15,0.4225,0.14133514986376022,0.4256244092627599,21,37,0.5808604631055929,-1.2705601921107026,1.0377844009706672,0.33825380434782604,36,24,0.008152173913043478,0.03804347826086957,0.016304347826086956,0.024456521739130436,0.035326086956521736,0.021739130434782608,0.021739130434782608,0.021739130434782608,0.04076086956521739,0.13043478260869565,0.23097826086956522,0.16032608695652173,0.1793478260869565,0.057065217391304345,0.005434782608695652,0.008152173913043478,0.10820652173913044,-0.2925,0.065,0.6125,0.2909809264305177,0.5232023865784499,16,15,0.6576737997776624,-0.3532663694766143,1.0673875279989207,0.44424347826086963,73,30,0.005434782608695652,0.0,0.0,0.002717391304347826,0.0,0.0,0.051630434782608696,0.10326086956521739,0.10326086956521739,0.19293478260869565,0.14402173913043478,0.1331521739130435,0.14945652173913043,0.06793478260869565,0.02717391304347826,0.019021739130434784,-0.04948369565217394,-0.8875000000000001,0.39,1.2725,0.2562670299727521,1.262609877126654,20,30,1.560566892801485,-0.9307974630059457,-0.30495762752937194,2.4378176630434787,36,22,0.03260869565217391,0.05434782608695652,0.035326086956521736,0.01358695652173913,0.03804347826086957,0.019021739130434784,0.03260869565217391,0.029891304347826088,0.04076086956521739,0.07336956521739131,0.11413043478260869,0.13043478260869565,0.059782608695652176,0.20652173913043478,0.11413043478260869,0.005434782608695652,1.5215667051596866,0.7889328195620855,1.4289662647302102,1.901177054107778,0.23418766492438825,0.7289611185251846,19,16,0.9513935607316618,0.8413747225022327,0.09153582955940909,3.2203149456521736,39,18,0.059782608695652176,0.11956521739130435,0.07608695652173914,0.09510869565217392,0.08695652173913043,0.18206521739130435,0.09782608695652174,0.06793478260869565,0.043478260869565216,0.019021739130434784,0.024456521739130436,0.016304347826086956,0.019021739130434784,0.024456521739130436,0.04619565217391304,0.021739130434782608
2,0.05016304347826087,-0.0625,0.19,0.42,0.1303814713896458,0.40494683364839323,18,36,0.5649610178390132,-1.5073447408638838,1.6716612683938599,0.3216972826086956,35,25,0.01358695652173913,0.043478260869565216,0.008152173913043478,0.024456521739130436,0.010869565217391304,0.008152173913043478,0.024456521739130436,0.01358695652173913,0.03260869565217391,0.051630434782608696,0.125,0.20923913043478262,0.1766304347826087,0.15217391304347827,0.09239130434782608,0.01358695652173913,0.0628804347826087,-0.39249999999999996,0.07500000000000001,0.52,0.28544959128065395,0.5144095581285444,12,10,0.6280801205881873,-0.008730340169585127,-0.6181841202383156,0.3984385869565218,68,30,0.01358695652173913,0.04619565217391304,0.043478260869565216,0.0625,0.07608695652173914,0.08695652173913043,0.08967391304347826,0.11684782608695653,0.09239130434782608,0.11141304347826086,0.08967391304347826,0.0625,0.05434782608695652,0.024456521739130436,0.019021739130434784,0.010869565217391304,-0.01532608695652175,-0.74,0.36,1.225,0.2476566757493188,1.224523275047259,19,33,1.5209843430910674,-0.947261571218731,-0.25088104276998013,2.313628260869565,35,21,0.051630434782608696,0.021739130434782608,0.043478260869565216,0.016304347826086956,0.03260869565217391,0.024456521739130436,0.021739130434782608,0.029891304347826088,0.024456521739130436,0.057065217391304345,0.08967391304347826,0.11413043478260869,0.11141304347826086,0.07880434782608696,0.18478260869565216,0.09782608695652174,1.4832996052585774,0.8078347916953246,1.3599811850535328,1.8760760530405238,0.22613261290395373,0.704318772315774,19,15,0.9130095352593703,0.899801554111329,0.3034144881140879,3.033764130434783,38,22,0.05434782608695652,0.10326086956521739,0.09782608695652174,0.10869565217391304,0.10597826086956522,0.11684782608695653,0.11684782608695653,0.09239130434782608,0.035326086956521736,0.02717391304347826,0.029891304347826088,0.008152173913043478,0.019021739130434784,0.024456521739130436,0.03260869565217391,0.02717391304347826
3,0.04125000000000001,-0.1125,0.195,0.4325,0.13975476839237055,0.4320652173913043,21,31,0.5936118832493017,-1.4789524264389549,1.5963990355058804,0.35407663043478266,36,26,0.021739130434782608,0.02717391304347826,0.029891304347826088,0.016304347826086956,0.010869565217391304,0.005434782608695652,0.019021739130434784,0.021739130434782608,0.03804347826086957,0.07608695652173914,0.1331521739130435,0.15760869565217392,0.19293478260869565,0.16576086956521738,0.07065217391304347,0.01358695652173913,0.0552445652173913,-0.41,0.05,0.5,0.2981198910081744,0.5295121987240076,11,11,0.6427149826194396,0.028231602351364293,-0.6201214014613607,0.4161345108695652,66,28,0.002717391304347826,0.021739130434782608,0.035326086956521736,0.057065217391304345,0.059782608695652176,0.08423913043478261,0.125,0.10054347826086957,0.09510869565217392,0.125,0.07336956521739131,0.07608695652173914,0.0625,0.043478260869565216,0.029891304347826088,0.008152173913043478,-0.03497282608695653,-0.96,0.365,1.22,0.2582561307901907,1.2826299621928168,23,33,1.5495362207001095,-0.8200966478803955,-0.49231252776174417,2.402285597826087,31,21,0.019021739130434784,0.04076086956521739,0.04076086956521739,0.03804347826086957,0.024456521739130436,0.024456521739130436,0.03260869565217391,0.03804347826086957,0.03804347826086957,0.0625,0.07608695652173914,0.09239130434782608,0.07880434782608696,0.12771739130434784,0.14402173913043478,0.12228260869565218,1.5366430414071246,0.8507038531544373,1.380995034819257,1.9763194300549498,0.24382770353705557,0.7014127900302102,19,16,0.9006802442740134,0.8950155164817671,0.32549842104811644,3.1724967391304344,40,23,0.0625,0.11141304347826086,0.10326086956521739,0.09510869565217392,0.1331521739130435,0.13043478260869565,0.09239130434782608,0.08423913043478261,0.04076086956521739,0.019021739130434784,0.024456521739130436,0.019021739130434784,0.016304347826086956,0.029891304347826088,0.019021739130434784,0.019021739130434784
4,0.044809782608695656,-0.13,0.22,0.4425,0.14915531335149865,0.45551984877126656,21,30,0.6243835801185773,-1.420420486976438,1.5544270688980197,0.39186277173913037,32,22,0.024456521739130436,0.02717391304347826,0.02717391304347826,0.019021739130434784,0.010869565217391304,0.016304347826086956,0.008152173913043478,0.04076086956521739,0.06793478260869565,0.10597826086956522,0.17391304347826086,0.21467391304347827,0.15489130434782608,0.08152173913043478,0.024456521739130436,0.002717391304347826,0.08510869565217391,-0.35,0.07500000000000001,0.5,0.27847411444141695,0.492202859168242,12,17,0.5991220833802997,0.07032415938126693,-0.561866023932684,0.36619076086956526,66,26,0.005434782608695652,0.010869565217391304,0.002717391304347826,0.03260869565217391,0.051630434782608696,0.07608695652173914,0.11684782608695653,0.11413043478260869,0.08967391304347826,0.12771739130434784,0.08967391304347826,0.07880434782608696,0.04891304347826087,0.059782608695652176,0.051630434782608696,0.043478260869565216,-0.03309782608695654,-1.0125,0.43,1.29,0.2623978201634878,1.3459566989603025,23,34,1.599470928557197,-0.7530785170382343,-0.6417355844626931,2.5594027173913045,28,15,0.029891304347826088,0.04076086956521739,0.03260869565217391,0.04076086956521739,0.03260869565217391,0.03260869565217391,0.03260869565217391,0.051630434782608696,0.0625,0.07336956521739131,0.0625,0.06793478260869565,0.09782608695652174,0.19021739130434784,0.1331521739130435,0.019021739130434784,1.592490899928438,0.9788640654121388,1.4726334406081691,2.042950678614565,0.24384781469295466,0.68660193671689,21,16,0.883984719124213,0.7381193318306366,0.1112493560515615,3.3174562499999998,41,22,0.057065217391304345,0.11141304347826086,0.06521739130434782,0.08423913043478261,0.11956521739130435,0.16576086956521738,0.09782608695652174,0.07880434782608696,0.059782608695652176,0.024456521739130436,0.029891304347826088,0.024456521739130436,0.016304347826086956,0.03260869565217391,0.019021739130434784,0.01358695652173913
5,0.0797554347826087,-0.07,0.21,0.4025,0.1389100817438692,0.38987756970699433,27,29,0.554858182990332,-1.550681076941834,2.5907406773648813,0.3142285326086957,38,24,0.019021739130434784,0.016304347826086956,0.016304347826086956,0.016304347826086956,0.010869565217391304,0.016304347826086956,0.010869565217391304,0.04891304347826087,0.057065217391304345,0.12228260869565218,0.21195652173913043,0.21739130434782608,0.125,0.09510869565217392,0.01358695652173913,0.002717391304347826,0.09206521739130435,-0.3125,0.09,0.4725,0.2680926430517711,0.45501122400756144,18,17,0.5704928038327501,-0.04556518833085815,-0.2313812119898131,0.3339380434782609,71,31,0.002717391304347826,0.005434782608695652,0.005434782608695652,0.029891304347826088,0.03260869565217391,0.051630434782608696,0.10869565217391304,0.11956521739130435,0.11956521739130435,0.16032608695652173,0.10326086956521739,0.07880434782608696,0.051630434782608696,0.08423913043478261,0.035326086956521736,0.010869565217391304,0.0677445652173913,-0.7825,0.655,1.29,0.26021798365122617,1.2945269671550095,23,36,1.5547803458635263,-0.9052141796771148,-0.40794251422747907,2.42193125,31,18,0.02717391304347826,0.04076086956521739,0.04076086956521739,0.029891304347826088,0.03260869565217391,0.02717391304347826,0.02717391304347826,0.035326086956521736,0.05434782608695652,0.07065217391304347,0.06793478260869565,0.07608695652173914,0.1331521739130435,0.21195652173913043,0.10597826086956522,0.019021739130434784,1.5511707757302857,1.0024095128809014,1.4451803738377809,1.9237642616122863,0.22390075340755686,0.6223306019413319,20,17,0.8148417334717586,0.7180644853630886,0.16170980490476916,3.0700978260869567,44,28,0.02717391304347826,0.07065217391304347,0.057065217391304345,0.09782608695652174,0.13043478260869565,0.14673913043478262,0.16304347826086957,0.07608695652173914,0.043478260869565216,0.04076086956521739,0.021739130434782608,0.03804347826086957,0.035326086956521736,0.02717391304347826,0.008152173913043478,0.016304347826086956
6,0.06480978260869565,-0.06,0.165,0.38250000000000006,0.1320708446866485,0.36615754962192815,24,28,0.5284117575872763,-1.6420220471834515,2.967580297752949,0.28341929347826084,39,21,0.019021739130434784,0.019021739130434784,0.005434782608695652,0.016304347826086956,0.008152173913043478,0.01358695652173913,0.010869565217391304,0.016304347826086956,0.03260869565217391,0.059782608695652176,0.14130434782608695,0.16847826086956522,0.20652173913043478,0.12771739130434784,0.08695652173913043,0.06793478260869565,0.06410326086956522,-0.325,0.0,0.485,0.2550408719346049,0.4605888173440454,18,11,0.5752586943490289,0.08122135772386019,-0.20256888968421594,0.33503179347826084,67,29,0.002717391304347826,0.002717391304347826,0.01358695652173913,0.035326086956521736,0.029891304347826088,0.07880434782608696,0.10869565217391304,0.16032608695652173,0.14673913043478262,0.11956521739130435,0.06793478260869565,0.10597826086956522,0.04891304347826087,0.043478260869565216,0.02717391304347826,0.008152173913043478,0.00807065217391306,-0.7825,0.445,1.2725,0.253433242506812,1.2593072129017013,23,36,1.5239254323191604,-0.8805139983297215,-0.38121297004787724,2.322413858695652,33,18,0.024456521739130436,0.04076086956521739,0.035326086956521736,0.029891304347826088,0.02717391304347826,0.019021739130434784,0.04076086956521739,0.024456521739130436,0.051630434782608696,0.0625,0.09239130434782608,0.059782608695652176,0.07880434782608696,0.15217391304347827,0.1793478260869565,0.08152173913043478,1.4938701575123623,0.9226578178226316,1.3948817938924396,1.844149902567251,0.22248372006151368,0.6428164946115376,21,16,0.8421501636561995,0.8386307746948457,0.45993059267435044,2.940864945652174,40,30,0.035326086956521736,0.08423913043478261,0.08695652173913043,0.10869565217391304,0.14130434782608695,0.15489130434782608,0.125,0.07880434782608696,0.03804347826086957,0.024456521739130436,0.024456521739130436,0.024456521739130436,0.03804347826086957,0.008152173913043478,0.019021739130434784,0.008152173913043478
7,0.03002717391304347,-0.06,0.17,0.375,0.13280653950953678,0.41192122518903596,24,35,0.5836194685273849,-1.5272747152806074,2.0007491301153695,0.34151331521739126,32,17,0.002717391304347826,0.01358695652173913,0.021739130434782608,0.024456521739130436,0.016304347826086956,0.016304347826086956,0.019021739130434784,0.01358695652173913,0.019021739130434784,0.043478260869565216,0.07880434782608696,0.1766304347826087,0.23369565217391305,0.13858695652173914,0.10597826086956522,0.07608695652173914,0.08157608695652173,-0.35,0.01,0.54,0.24068119891008177,0.49034026465028363,13,10,0.5827639490374569,0.12040155307190462,-0.6150094724044513,0.34626847826086954,59,23,0.01358695652173913,0.024456521739130436,0.021739130434782608,0.07880434782608696,0.09239130434782608,0.125,0.09510869565217392,0.09510869565217392,0.07608695652173914,0.11684782608695653,0.07880434782608696,0.08423913043478261,0.05434782608695652,0.019021739130434784,0.010869565217391304,0.01358695652173913,-0.12288043478260867,-1.1175,0.225,1.2725,0.23757493188010897,1.322069647920605,22,36,1.6000879278991222,-0.7876503246028332,-0.5399371400957427,2.5753809782608696,30,16,0.021739130434782608,0.051630434782608696,0.024456521739130436,0.03260869565217391,0.04076086956521739,0.024456521739130436,0.02717391304347826,0.04076086956521739,0.03804347826086957,0.05434782608695652,0.09782608695652174,0.09239130434782608,0.05434782608695652,0.11684782608695653,0.16032608695652173,0.12228260869565218,1.5507402747518582,0.8601099330583124,1.4353843995609816,1.910188141273889,0.22385347572929423,0.7118840895882188,22,16,0.926481177359617,0.8451582896189083,0.31420519145367365,3.26316277173913,40,26,0.06521739130434782,0.11141304347826086,0.07336956521739131,0.08967391304347826,0.13043478260869565,0.14673913043478262,0.1331521739130435,0.05434782608695652,0.03260869565217391,0.02717391304347826,0.03804347826086957,0.019021739130434784,0.024456521739130436,0.019021739130434784,0.019021739130434784,0.016304347826086956
8,0.048559782608695645,-0.042499999999999996,0.17,0.39,0.12168937329700272,0.39954897211720225,26,29,0.5618867108001984,-1.4759575911943097,1.9435747830057193,0.3180747282608695,31,13,0.005434782608695652,0.002717391304347826,0.021739130434782608,0.024456521739130436,0.008152173913043478,0.019021739130434784,0.02717391304347826,0.02717391304347826,0.019021739130434784,0.02717391304347826,0.06793478260869565,0.20923913043478262,0.21195652173913043,0.14945652173913043,0.10597826086956522,0.07336956521739131,0.1025,-0.37,0.10500000000000001,0.55,0.2606811989100818,0.5120652173913044,16,11,0.5996704257883804,-0.013541597546542022,-0.8528097944926176,0.37011086956521744,60,24,0.03260869565217391,0.008152173913043478,0.06521739130434782,0.059782608695652176,0.10597826086956522,0.10869565217391304,0.07880434782608696,0.06793478260869565,0.08967391304347826,0.10597826086956522,0.07880434782608696,0.08423913043478261,0.07065217391304347,0.024456521739130436,0.010869565217391304,0.008152173913043478,0.0145108695652174,-0.7625,0.595,1.29,0.23779291553133514,1.282225897920605,22,35,1.5743489958555623,-0.987231779148677,-0.1459351617775364,2.4787853260869563,29,18,0.02717391304347826,0.043478260869565216,0.021739130434782608,0.03804347826086957,0.02717391304347826,0.024456521739130436,0.019021739130434784,0.03804347826086957,0.04891304347826087,0.08423913043478261,0.09239130434782608,0.04891304347826087,0.15489130434782608,0.19293478260869565,0.12228260869565218,0.016304347826086956,1.5436708660278315,0.936255662488365,1.4104958814419768,1.8863449094709757,0.2222043519359801,0.6624940341937051,21,15,0.8854666460629266,0.9738937239034557,0.7958770183654429,3.166970923913044,42,24,0.03260869565217391,0.11141304347826086,0.06521739130434782,0.10054347826086957,0.16576086956521738,0.17391304347826086,0.10597826086956522,0.06521739130434782,0.02717391304347826,0.029891304347826088,0.029891304347826088,0.010869565217391304,0.03260869565217391,0.019021739130434784,0.010869565217391304,0.019021739130434784
9,0.07358695652173912,-0.04,0.19,0.4,0.13040871934604906,0.3902404300567108,26,29,0.5549751884813119,-1.492641184555308,2.1866753508914694,0.31341250000000004,34,14,0.008152173913043478,0.019021739130434784,0.024456521739130436,0.010869565217391304,0.010869565217391304,0.01358695652173913,0.02717391304347826,0.024456521739130436,0.02717391304347826,0.059782608695652176,0.21195652173913043,0.21467391304347827,0.14402173913043478,0.12228260869565218,0.06793478260869565,0.01358695652173913,0.07769021739130436,-0.39,0.05,0.57,0.27430517711171665,0.5140530482041588,16,13,0.608994932612562,-0.05374543263923227,-0.7752469089509844,0.376910597826087,63,25,0.008152173913043478,0.002717391304347826,0.024456521739130436,0.02717391304347826,0.06793478260869565,0.09782608695652174,0.08967391304347826,0.09782608695652174,0.10054347826086957,0.07880434782608696,0.08967391304347826,0.10054347826086957,0.07065217391304347,0.07065217391304347,0.05434782608695652,0.019021739130434784,0.026875000000000003,-0.81,0.595,1.28,0.2455040871934605,1.2536922554347825,31,35,1.525708411947723,-0.9207041280889846,-0.19387544403871004,2.328508423913043,25,19,0.024456521739130436,0.029891304347826088,0.021739130434782608,0.03804347826086957,0.035326086956521736,0.024456521739130436,0.029891304347826088,0.043478260869565216,0.057065217391304345,0.08695652173913043,0.08152173913043478,0.04891304347826087,0.1331521739130435,0.1956521739130435,0.12771739130434784,0.021739130434782608,1.5154835747580846,0.9373098884794153,1.4077276346653105,1.9161680510852903,0.2204226765054247,0.6321495700930713,21,16,0.8497888304617732,0.991640000660789,1.0431924804776025,3.0188315217391306,44,24,0.03804347826086957,0.08695652173913043,0.08152173913043478,0.10869565217391304,0.1358695652173913,0.1956521739130435,0.08695652173913043,0.08967391304347826,0.04076086956521739,0.035326086956521736,0.019021739130434784,0.01358695652173913,0.016304347826086956,0.021739130434782608,0.008152173913043478,0.021739130434782608
