,user,attacktype,attacker,sensors,nfeatures,solver,cval,penalty,far,frr,hter,refhter
1,User1,zero-effort,rest,"('LAcc',)",30,newton-cg,0.4,l2,0.10909090909090909,0.13333333333333333,0.12121212121212122,0.02909090909090909
2,User1,dict-effort,I1_slength_long,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
3,User1,dict-effort,I1_slength_longer,"('LAcc',)",30,newton-cg,0.4,l2,0.13793103448275862,0.13333333333333333,0.135632183908046,0.12121212121212122
4,User1,dict-effort,I1_slength_normal,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
5,User1,dict-effort,I1_slength_short,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
6,User1,dict-effort,I1_speed1_4,"('LAcc',)",30,newton-cg,0.4,l2,0.045454545454545456,0.13333333333333333,0.08939393939393939,0.12121212121212122
7,User1,dict-effort,I1_speed1_6,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
8,User1,dict-effort,I1_speed1_8,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
9,User1,dict-effort,I1_speed2_0,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
10,User1,dict-effort,I1_speed2_2,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
11,User1,dict-effort,I1_speed2_4,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
12,User1,dict-effort,I1_speed2_6,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
13,User1,dict-effort,I1_speed2_8,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
14,User1,dict-effort,I1_speed3_0,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
15,User1,dict-effort,I1_swidth_close,"('LAcc',)",30,newton-cg,0.4,l2,0.0,0.13333333333333333,0.06666666666666667,0.12121212121212122
