,user,attacktype,attacker,sensors,nfeatures,solver,cval,penalty,far,frr,hter,refhter
8191,User4,zero-effort,rest,"('LAcc',)",30,newton-cg,0.45,l2,0.16,0.0,0.08,0.06
8192,User4,dict-effort,I1_slength_long,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8193,User4,dict-effort,I1_slength_longer,"('LAcc',)",30,newton-cg,0.45,l2,0.034482758620689655,0.0,0.017241379310344827,0.08
8194,User4,dict-effort,I1_slength_normal,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8195,User4,dict-effort,I1_slength_short,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8196,User4,dict-effort,I1_speed1_4,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8197,User4,dict-effort,I1_speed1_6,"('LAcc',)",30,newton-cg,0.45,l2,0.047619047619047616,0.0,0.023809523809523808,0.08
8198,User4,dict-effort,I1_speed1_8,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8199,User4,dict-effort,I1_speed2_0,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8200,User4,dict-effort,I1_speed2_2,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8201,User4,dict-effort,I1_speed2_4,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8202,User4,dict-effort,I1_speed2_6,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8203,User4,dict-effort,I1_speed2_8,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8204,User4,dict-effort,I1_speed3_0,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8205,User4,dict-effort,I1_swidth_close,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8206,User4,dict-effort,I1_swidth_normal,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8207,User4,dict-effort,I1_swidth_wide,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8208,User4,dict-effort,I1_swidth_wider,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
8209,User4,dict-effort,I1_tlift_back,"('LAcc',)",30,newton-cg,0.45,l2,0.0,0.0,0.0,0.08
