,user,attacktype,attacker,sensors,nfeatures,nn,dist,far,frr,hter,refhter
2731,User2,zero-effort,rest,"('LAcc',)",30,5,euclidean,0.02181818181818182,0.0,0.01090909090909091,0.01090909090909091
2732,User2,dict-effort,I1_slength_long,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2733,User2,dict-effort,I1_slength_longer,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2734,User2,dict-effort,I1_slength_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2735,User2,dict-effort,I1_slength_short,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2736,User2,dict-effort,I1_speed1_4,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2737,User2,dict-effort,I1_speed1_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2738,User2,dict-effort,I1_speed1_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2739,User2,dict-effort,I1_speed2_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2740,User2,dict-effort,I1_speed2_2,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2741,User2,dict-effort,I1_speed2_4,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2742,User2,dict-effort,I1_speed2_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2743,User2,dict-effort,I1_speed2_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2744,User2,dict-effort,I1_speed3_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2745,User2,dict-effort,I1_swidth_close,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2746,User2,dict-effort,I1_swidth_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2747,User2,dict-effort,I1_swidth_wide,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2748,User2,dict-effort,I1_swidth_wider,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2749,User2,dict-effort,I1_tlift_back,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2750,User2,dict-effort,I1_tlift_front,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2751,User2,dict-effort,I1_tlift_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2752,User2,dict-effort,I1_tlift_up,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2753,User2,dict-effort,I2_slength_long,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2754,User2,dict-effort,I2_slength_longer,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2755,User2,dict-effort,I2_slength_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2756,User2,dict-effort,I2_slength_short,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2757,User2,dict-effort,I2_speed1_4,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2758,User2,dict-effort,I2_speed1_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2759,User2,dict-effort,I2_speed1_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2760,User2,dict-effort,I2_speed2_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2761,User2,dict-effort,I2_speed2_2,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2762,User2,dict-effort,I2_speed2_4,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2763,User2,dict-effort,I2_speed2_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2764,User2,dict-effort,I2_speed2_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2765,User2,dict-effort,I2_speed3_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2766,User2,dict-effort,I2_swidth_close,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2767,User2,dict-effort,I2_swidth_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2768,User2,dict-effort,I2_swidth_wide,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2769,User2,dict-effort,I2_swidth_wider,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2770,User2,dict-effort,I2_tlift_back,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2771,User2,dict-effort,I2_tlift_front,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2772,User2,dict-effort,I2_tlift_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2773,User2,dict-effort,I2_tlift_up,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2774,User2,dict-effort,I3_slength_long,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2775,User2,dict-effort,I3_slength_longer,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2776,User2,dict-effort,I3_slength_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2777,User2,dict-effort,I3_slength_short,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2778,User2,dict-effort,I3_speed1_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2779,User2,dict-effort,I3_speed1_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2780,User2,dict-effort,I3_speed2_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2781,User2,dict-effort,I3_speed2_2,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2782,User2,dict-effort,I3_speed2_4,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2783,User2,dict-effort,I3_speed2_6,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2784,User2,dict-effort,I3_speed2_8,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2785,User2,dict-effort,I3_speed3_0,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2786,User2,dict-effort,I3_swidth_close,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2787,User2,dict-effort,I3_swidth_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2788,User2,dict-effort,I3_swidth_wide,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2789,User2,dict-effort,I3_swidth_wider,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2790,User2,dict-effort,I3_tlift_back,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2791,User2,dict-effort,I3_tlift_front,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2792,User2,dict-effort,I3_tlift_normal,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2793,User2,dict-effort,I3_tlift_up,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
2794,User2,dict-effort,I4_slength_long,"('LAcc',)",30,5,euclidean,0.0,0.0,0.0,0.01090909090909091
