,user,attacktype,attacker,sensors,nfeatures,nn,dist,far,frr,hter,refhter
32761,User13,zero-effort,rest,"('LAcc',)",30,6,manhattan,0.05090909090909091,0.05,0.05045454545454546,0.012727272727272728
32762,User13,dict-effort,I1_slength_long,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32763,User13,dict-effort,I1_slength_longer,"('LAcc',)",30,6,manhattan,0.06896551724137931,0.05,0.059482758620689656,0.05045454545454546
32764,User13,dict-effort,I1_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32765,User13,dict-effort,I1_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32766,User13,dict-effort,I1_speed1_4,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32767,User13,dict-effort,I1_speed1_6,"('LAcc',)",30,6,manhattan,0.09523809523809523,0.05,0.07261904761904761,0.05045454545454546
32768,User13,dict-effort,I1_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32769,User13,dict-effort,I1_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32770,User13,dict-effort,I1_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32771,User13,dict-effort,I1_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32772,User13,dict-effort,I1_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32773,User13,dict-effort,I1_speed2_8,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32774,User13,dict-effort,I1_speed3_0,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32775,User13,dict-effort,I1_swidth_close,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32776,User13,dict-effort,I1_swidth_normal,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32777,User13,dict-effort,I1_swidth_wide,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32778,User13,dict-effort,I1_swidth_wider,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32779,User13,dict-effort,I1_tlift_back,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32780,User13,dict-effort,I1_tlift_front,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32781,User13,dict-effort,I1_tlift_normal,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32782,User13,dict-effort,I1_tlift_up,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32783,User13,dict-effort,I2_slength_long,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32784,User13,dict-effort,I2_slength_longer,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32785,User13,dict-effort,I2_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32786,User13,dict-effort,I2_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32787,User13,dict-effort,I2_speed1_4,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32788,User13,dict-effort,I2_speed1_6,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32789,User13,dict-effort,I2_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32790,User13,dict-effort,I2_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32791,User13,dict-effort,I2_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32792,User13,dict-effort,I2_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
32793,User13,dict-effort,I2_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.05,0.025,0.05045454545454546
