,user,attacktype,attacker,sensors,nfeatures,nn,dist,far,frr,hter,refhter
10921,User5,zero-effort,rest,"('LAcc',)",30,6,manhattan,0.02181818181818182,0.0,0.01090909090909091,0.00909090909090909
10922,User5,dict-effort,I1_slength_long,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10923,User5,dict-effort,I1_slength_longer,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10924,User5,dict-effort,I1_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10925,User5,dict-effort,I1_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10926,User5,dict-effort,I1_speed1_4,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10927,User5,dict-effort,I1_speed1_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10928,User5,dict-effort,I1_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10929,User5,dict-effort,I1_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10930,User5,dict-effort,I1_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10931,User5,dict-effort,I1_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10932,User5,dict-effort,I1_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10933,User5,dict-effort,I1_speed2_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10934,User5,dict-effort,I1_speed3_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10935,User5,dict-effort,I1_swidth_close,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10936,User5,dict-effort,I1_swidth_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10937,User5,dict-effort,I1_swidth_wide,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10938,User5,dict-effort,I1_swidth_wider,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10939,User5,dict-effort,I1_tlift_back,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10940,User5,dict-effort,I1_tlift_front,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10941,User5,dict-effort,I1_tlift_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10942,User5,dict-effort,I1_tlift_up,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10943,User5,dict-effort,I2_slength_long,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10944,User5,dict-effort,I2_slength_longer,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10945,User5,dict-effort,I2_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10946,User5,dict-effort,I2_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10947,User5,dict-effort,I2_speed1_4,"('LAcc',)",30,6,manhattan,0.1,0.0,0.05,0.01090909090909091
10948,User5,dict-effort,I2_speed1_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10949,User5,dict-effort,I2_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10950,User5,dict-effort,I2_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10951,User5,dict-effort,I2_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10952,User5,dict-effort,I2_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10953,User5,dict-effort,I2_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10954,User5,dict-effort,I2_speed2_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10955,User5,dict-effort,I2_speed3_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10956,User5,dict-effort,I2_swidth_close,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10957,User5,dict-effort,I2_swidth_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10958,User5,dict-effort,I2_swidth_wide,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10959,User5,dict-effort,I2_swidth_wider,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10960,User5,dict-effort,I2_tlift_back,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10961,User5,dict-effort,I2_tlift_front,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10962,User5,dict-effort,I2_tlift_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10963,User5,dict-effort,I2_tlift_up,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10964,User5,dict-effort,I3_slength_long,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10965,User5,dict-effort,I3_slength_longer,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10966,User5,dict-effort,I3_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10967,User5,dict-effort,I3_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10968,User5,dict-effort,I3_speed1_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10969,User5,dict-effort,I3_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10970,User5,dict-effort,I3_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10971,User5,dict-effort,I3_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10972,User5,dict-effort,I3_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10973,User5,dict-effort,I3_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10974,User5,dict-effort,I3_speed2_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10975,User5,dict-effort,I3_speed3_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10976,User5,dict-effort,I3_swidth_close,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10977,User5,dict-effort,I3_swidth_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10978,User5,dict-effort,I3_swidth_wide,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10979,User5,dict-effort,I3_swidth_wider,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10980,User5,dict-effort,I3_tlift_back,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10981,User5,dict-effort,I3_tlift_front,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10982,User5,dict-effort,I3_tlift_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10983,User5,dict-effort,I3_tlift_up,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10984,User5,dict-effort,I4_slength_long,"('LAcc',)",30,6,manhattan,0.6521739130434783,0.0,0.32608695652173914,0.01090909090909091
10985,User5,dict-effort,I4_slength_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10986,User5,dict-effort,I4_slength_short,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10987,User5,dict-effort,I4_speed1_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10988,User5,dict-effort,I4_speed1_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10989,User5,dict-effort,I4_speed2_0,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10990,User5,dict-effort,I4_speed2_2,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10991,User5,dict-effort,I4_speed2_4,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10992,User5,dict-effort,I4_speed2_6,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10993,User5,dict-effort,I4_speed2_8,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10994,User5,dict-effort,I4_swidth_close,"('LAcc',)",30,6,manhattan,0.05555555555555555,0.0,0.027777777777777776,0.01090909090909091
10995,User5,dict-effort,I4_swidth_normal,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10996,User5,dict-effort,I4_swidth_wide,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10997,User5,dict-effort,I4_tlift_back,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
10998,User5,dict-effort,I4_tlift_front,"('LAcc',)",30,6,manhattan,0.0,0.0,0.0,0.01090909090909091
