,user,attacktype,attacker,sensors,nfeatures,nn,dist,far,frr,hter,refhter
81361,User31,zero-effort,rest,"('LAcc',)",30,6,euclidean,0.05454545454545454,0.04,0.04727272727272727,0.00909090909090909
81362,User31,dict-effort,I1_slength_long,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81363,User31,dict-effort,I1_slength_longer,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81364,User31,dict-effort,I1_slength_normal,"('LAcc',)",30,6,euclidean,0.1875,0.04,0.11375,0.04727272727272727
81365,User31,dict-effort,I1_slength_short,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81366,User31,dict-effort,I1_speed1_4,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81367,User31,dict-effort,I1_speed1_6,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81368,User31,dict-effort,I1_speed1_8,"('LAcc',)",30,6,euclidean,0.05555555555555555,0.04,0.04777777777777778,0.04727272727272727
81369,User31,dict-effort,I1_speed2_0,"('LAcc',)",30,6,euclidean,0.23529411764705882,0.04,0.1376470588235294,0.04727272727272727
81370,User31,dict-effort,I1_speed2_2,"('LAcc',)",30,6,euclidean,0.1875,0.04,0.11375,0.04727272727272727
81371,User31,dict-effort,I1_speed2_4,"('LAcc',)",30,6,euclidean,0.1875,0.04,0.11375,0.04727272727272727
81372,User31,dict-effort,I1_speed2_6,"('LAcc',)",30,6,euclidean,0.3333333333333333,0.04,0.18666666666666665,0.04727272727272727
81373,User31,dict-effort,I1_speed2_8,"('LAcc',)",30,6,euclidean,0.2857142857142857,0.04,0.16285714285714284,0.04727272727272727
81374,User31,dict-effort,I1_speed3_0,"('LAcc',)",30,6,euclidean,0.5714285714285714,0.04,0.3057142857142857,0.04727272727272727
81375,User31,dict-effort,I1_swidth_close,"('LAcc',)",30,6,euclidean,0.058823529411764705,0.04,0.04941176470588235,0.04727272727272727
81376,User31,dict-effort,I1_swidth_normal,"('LAcc',)",30,6,euclidean,0.1875,0.04,0.11375,0.04727272727272727
81377,User31,dict-effort,I1_swidth_wide,"('LAcc',)",30,6,euclidean,0.3,0.04,0.16999999999999998,0.04727272727272727
81378,User31,dict-effort,I1_swidth_wider,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81379,User31,dict-effort,I1_tlift_back,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81380,User31,dict-effort,I1_tlift_front,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81381,User31,dict-effort,I1_tlift_normal,"('LAcc',)",30,6,euclidean,0.1875,0.04,0.11375,0.04727272727272727
81382,User31,dict-effort,I1_tlift_up,"('LAcc',)",30,6,euclidean,0.05263157894736842,0.04,0.04631578947368421,0.04727272727272727
81383,User31,dict-effort,I2_slength_long,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81384,User31,dict-effort,I2_slength_longer,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81385,User31,dict-effort,I2_slength_normal,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81386,User31,dict-effort,I2_slength_short,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81387,User31,dict-effort,I2_speed1_4,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81388,User31,dict-effort,I2_speed1_6,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
81389,User31,dict-effort,I2_speed1_8,"('LAcc',)",30,6,euclidean,0.0,0.04,0.02,0.04727272727272727
