,user,attacktype,attacker,sensors,nfeatures,nn,dist,far,frr,hter,refhter
38221,User15,zero-effort,rest,"('LAcc',)",30,5,manhattan,0.01818181818181818,0.0,0.00909090909090909,0.00909090909090909
38222,User15,dict-effort,I1_slength_long,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38223,User15,dict-effort,I1_slength_longer,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38224,User15,dict-effort,I1_slength_normal,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38225,User15,dict-effort,I1_slength_short,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38226,User15,dict-effort,I1_speed1_4,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38227,User15,dict-effort,I1_speed1_6,"('LAcc',)",30,5,manhattan,0.047619047619047616,0.0,0.023809523809523808,0.00909090909090909
38228,User15,dict-effort,I1_speed1_8,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38229,User15,dict-effort,I1_speed2_0,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38230,User15,dict-effort,I1_speed2_2,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38231,User15,dict-effort,I1_speed2_4,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38232,User15,dict-effort,I1_speed2_6,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38233,User15,dict-effort,I1_speed2_8,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38234,User15,dict-effort,I1_speed3_0,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38235,User15,dict-effort,I1_swidth_close,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38236,User15,dict-effort,I1_swidth_normal,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38237,User15,dict-effort,I1_swidth_wide,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38238,User15,dict-effort,I1_swidth_wider,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38239,User15,dict-effort,I1_tlift_back,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38240,User15,dict-effort,I1_tlift_front,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38241,User15,dict-effort,I1_tlift_normal,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
38242,User15,dict-effort,I1_tlift_up,"('LAcc',)",30,5,manhattan,0.0,0.0,0.0,0.00909090909090909
