,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
70621,User27,zero-effort,rest,"('LAcc',)",30,500,0.5,2,2,0.05090909090909091,0.0,0.025454545454545455,0.02727272727272727
70622,User27,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70623,User27,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70624,User27,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70625,User27,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70626,User27,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70627,User27,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70628,User27,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70629,User27,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70630,User27,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70631,User27,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70632,User27,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70633,User27,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70634,User27,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70635,User27,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70636,User27,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70637,User27,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70638,User27,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70639,User27,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70640,User27,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70641,User27,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70642,User27,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70643,User27,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70644,User27,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70645,User27,dict-effort,I2_slength_normal,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70646,User27,dict-effort,I2_slength_short,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70647,User27,dict-effort,I2_speed1_4,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70648,User27,dict-effort,I2_speed1_6,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70649,User27,dict-effort,I2_speed1_8,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70650,User27,dict-effort,I2_speed2_0,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70651,User27,dict-effort,I2_speed2_2,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70652,User27,dict-effort,I2_speed2_4,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70653,User27,dict-effort,I2_speed2_6,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
70654,User27,dict-effort,I2_speed2_8,"('LAcc',)",30,500,0.5,2,2,0.0,0.0,0.0,0.025454545454545455
