,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
110896,User42,zero-effort,rest,"('LAcc',)",30,500,0.3,3,2,0.06909090909090909,0.35294117647058826,0.21101604278074867,0.034545454545454546
110897,User42,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110898,User42,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.13793103448275862,0.35294117647058826,0.24543610547667344,0.21101604278074867
110899,User42,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110900,User42,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110901,User42,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.18181818181818182,0.35294117647058826,0.26737967914438504,0.21101604278074867
110902,User42,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.5714285714285714,0.35294117647058826,0.46218487394957986,0.21101604278074867
110903,User42,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110904,User42,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110905,User42,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110906,User42,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0625,0.35294117647058826,0.20772058823529413,0.21101604278074867
110907,User42,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110908,User42,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.07142857142857142,0.35294117647058826,0.21218487394957986,0.21101604278074867
110909,User42,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110910,User42,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.7058823529411765,0.35294117647058826,0.5294117647058824,0.21101604278074867
110911,User42,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110912,User42,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.1,0.35294117647058826,0.22647058823529415,0.21101604278074867
110913,User42,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110914,User42,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,3,2,1.0,0.35294117647058826,0.6764705882352942,0.21101604278074867
110915,User42,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110916,User42,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110917,User42,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,3,2,0.8947368421052632,0.35294117647058826,0.6238390092879257,0.21101604278074867
110918,User42,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110919,User42,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110920,User42,dict-effort,I2_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.058823529411764705,0.35294117647058826,0.2058823529411765,0.21101604278074867
110921,User42,dict-effort,I2_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110922,User42,dict-effort,I2_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110923,User42,dict-effort,I2_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110924,User42,dict-effort,I2_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110925,User42,dict-effort,I2_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.05263157894736842,0.35294117647058826,0.20278637770897834,0.21101604278074867
110926,User42,dict-effort,I2_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.058823529411764705,0.35294117647058826,0.2058823529411765,0.21101604278074867
110927,User42,dict-effort,I2_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110928,User42,dict-effort,I2_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110929,User42,dict-effort,I2_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110930,User42,dict-effort,I2_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110931,User42,dict-effort,I2_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110932,User42,dict-effort,I2_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.058823529411764705,0.35294117647058826,0.2058823529411765,0.21101604278074867
110933,User42,dict-effort,I2_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110934,User42,dict-effort,I2_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110935,User42,dict-effort,I2_tlift_back,"('LAcc',)",30,500,0.3,3,2,0.10526315789473684,0.35294117647058826,0.22910216718266255,0.21101604278074867
110936,User42,dict-effort,I2_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.11764705882352941,0.35294117647058826,0.23529411764705882,0.21101604278074867
110937,User42,dict-effort,I2_tlift_normal,"('LAcc',)",30,500,0.3,3,2,0.058823529411764705,0.35294117647058826,0.2058823529411765,0.21101604278074867
110938,User42,dict-effort,I2_tlift_up,"('LAcc',)",30,500,0.3,3,2,0.6,0.35294117647058826,0.4764705882352941,0.21101604278074867
110939,User42,dict-effort,I3_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110940,User42,dict-effort,I3_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110941,User42,dict-effort,I3_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.05263157894736842,0.35294117647058826,0.20278637770897834,0.21101604278074867
110942,User42,dict-effort,I3_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110943,User42,dict-effort,I3_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.1111111111111111,0.35294117647058826,0.23202614379084968,0.21101604278074867
110944,User42,dict-effort,I3_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110945,User42,dict-effort,I3_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
110946,User42,dict-effort,I3_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.35294117647058826,0.17647058823529413,0.21101604278074867
