,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
35491,User14,zero-effort,rest,"('LAcc',)",30,500,0.3,3,2,0.025454545454545455,0.5909090909090909,0.3081818181818182,0.04727272727272727
35492,User14,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,3,2,0.043478260869565216,0.5909090909090909,0.31719367588932806,0.3081818181818182
35493,User14,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.5172413793103449,0.5909090909090909,0.5540752351097179,0.3081818181818182
35494,User14,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35495,User14,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35496,User14,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35497,User14,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35498,User14,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35499,User14,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35500,User14,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35501,User14,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35502,User14,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35503,User14,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35504,User14,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35505,User14,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35506,User14,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35507,User14,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35508,User14,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35509,User14,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35510,User14,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35511,User14,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35512,User14,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
35513,User14,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.5909090909090909,0.29545454545454547,0.3081818181818182
