,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
43681,User17,zero-effort,rest,"('LAcc',)",30,500,0.3,2,2,0.01818181818181818,0.04,0.02909090909090909,0.00909090909090909
43682,User17,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43683,User17,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43684,User17,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43685,User17,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43686,User17,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43687,User17,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43688,User17,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43689,User17,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43690,User17,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43691,User17,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43692,User17,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43693,User17,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43694,User17,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43695,User17,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43696,User17,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43697,User17,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43698,User17,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43699,User17,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43700,User17,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43701,User17,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43702,User17,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43703,User17,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43704,User17,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43705,User17,dict-effort,I2_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43706,User17,dict-effort,I2_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43707,User17,dict-effort,I2_speed1_4,"('LAcc',)",30,500,0.3,2,2,0.2,0.04,0.12000000000000001,0.02909090909090909
43708,User17,dict-effort,I2_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43709,User17,dict-effort,I2_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43710,User17,dict-effort,I2_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43711,User17,dict-effort,I2_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43712,User17,dict-effort,I2_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43713,User17,dict-effort,I2_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43714,User17,dict-effort,I2_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43715,User17,dict-effort,I2_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43716,User17,dict-effort,I2_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43717,User17,dict-effort,I2_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43718,User17,dict-effort,I2_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43719,User17,dict-effort,I2_swidth_wider,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43720,User17,dict-effort,I2_tlift_back,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43721,User17,dict-effort,I2_tlift_front,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43722,User17,dict-effort,I2_tlift_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
43723,User17,dict-effort,I2_tlift_up,"('LAcc',)",30,500,0.3,2,2,0.0,0.04,0.02,0.02909090909090909
