,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
62566,User24,zero-effort,rest,"('LAcc',)",30,500,0.3,3,2,0.07272727272727272,0.0,0.03636363636363636,0.03636363636363637
62567,User24,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62568,User24,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62569,User24,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62570,User24,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62571,User24,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62572,User24,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62573,User24,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62574,User24,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62575,User24,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62576,User24,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62577,User24,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62578,User24,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62579,User24,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62580,User24,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62581,User24,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62582,User24,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62583,User24,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62584,User24,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62585,User24,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62586,User24,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62587,User24,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62588,User24,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62589,User24,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62590,User24,dict-effort,I2_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62591,User24,dict-effort,I2_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62592,User24,dict-effort,I2_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62593,User24,dict-effort,I2_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62594,User24,dict-effort,I2_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62595,User24,dict-effort,I2_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62596,User24,dict-effort,I2_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62597,User24,dict-effort,I2_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
62598,User24,dict-effort,I2_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.0,0.0,0.03636363636363636
