,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
13651,User6,zero-effort,rest,"('LAcc',)",30,500,0.3,2,2,0.02909090909090909,0.09090909090909091,0.06,0.03272727272727273
13652,User6,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,2,2,0.043478260869565216,0.09090909090909091,0.06719367588932806,0.06
13653,User6,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.034482758620689655,0.09090909090909091,0.06269592476489028,0.06
13654,User6,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.0625,0.09090909090909091,0.07670454545454546,0.06
13655,User6,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13656,User6,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13657,User6,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13658,User6,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.05555555555555555,0.09090909090909091,0.07323232323232323,0.06
13659,User6,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13660,User6,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0625,0.09090909090909091,0.07670454545454546,0.06
13661,User6,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0625,0.09090909090909091,0.07670454545454546,0.06
13662,User6,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.06666666666666667,0.09090909090909091,0.0787878787878788,0.06
13663,User6,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13664,User6,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13665,User6,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.058823529411764705,0.09090909090909091,0.0748663101604278,0.06
13666,User6,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.0625,0.09090909090909091,0.07670454545454546,0.06
13667,User6,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.2,0.09090909090909091,0.14545454545454545,0.06
13668,User6,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13669,User6,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,2,2,0.05263157894736842,0.09090909090909091,0.07177033492822966,0.06
13670,User6,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13671,User6,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,2,2,0.0625,0.09090909090909091,0.07670454545454546,0.06
13672,User6,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,2,2,0.10526315789473684,0.09090909090909091,0.09808612440191387,0.06
13673,User6,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13674,User6,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.043478260869565216,0.09090909090909091,0.06719367588932806,0.06
13675,User6,dict-effort,I2_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13676,User6,dict-effort,I2_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13677,User6,dict-effort,I2_speed1_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13678,User6,dict-effort,I2_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13679,User6,dict-effort,I2_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13680,User6,dict-effort,I2_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13681,User6,dict-effort,I2_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13682,User6,dict-effort,I2_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13683,User6,dict-effort,I2_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13684,User6,dict-effort,I2_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13685,User6,dict-effort,I2_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13686,User6,dict-effort,I2_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13687,User6,dict-effort,I2_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13688,User6,dict-effort,I2_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13689,User6,dict-effort,I2_swidth_wider,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13690,User6,dict-effort,I2_tlift_back,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13691,User6,dict-effort,I2_tlift_front,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13692,User6,dict-effort,I2_tlift_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13693,User6,dict-effort,I2_tlift_up,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13694,User6,dict-effort,I3_slength_long,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13695,User6,dict-effort,I3_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13696,User6,dict-effort,I3_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.05263157894736842,0.09090909090909091,0.07177033492822966,0.06
13697,User6,dict-effort,I3_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13698,User6,dict-effort,I3_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13699,User6,dict-effort,I3_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13700,User6,dict-effort,I3_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13701,User6,dict-effort,I3_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13702,User6,dict-effort,I3_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.05263157894736842,0.09090909090909091,0.07177033492822966,0.06
13703,User6,dict-effort,I3_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13704,User6,dict-effort,I3_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13705,User6,dict-effort,I3_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13706,User6,dict-effort,I3_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13707,User6,dict-effort,I3_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.05263157894736842,0.09090909090909091,0.07177033492822966,0.06
13708,User6,dict-effort,I3_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13709,User6,dict-effort,I3_swidth_wider,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13710,User6,dict-effort,I3_tlift_back,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13711,User6,dict-effort,I3_tlift_front,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13712,User6,dict-effort,I3_tlift_normal,"('LAcc',)",30,500,0.3,2,2,0.05263157894736842,0.09090909090909091,0.07177033492822966,0.06
13713,User6,dict-effort,I3_tlift_up,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13714,User6,dict-effort,I4_slength_long,"('LAcc',)",30,500,0.3,2,2,0.13043478260869565,0.09090909090909091,0.11067193675889328,0.06
13715,User6,dict-effort,I4_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.05,0.09090909090909091,0.07045454545454546,0.06
13716,User6,dict-effort,I4_slength_short,"('LAcc',)",30,500,0.3,2,2,0.125,0.09090909090909091,0.10795454545454546,0.06
13717,User6,dict-effort,I4_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.05,0.09090909090909091,0.07045454545454546,0.06
13718,User6,dict-effort,I4_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13719,User6,dict-effort,I4_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.05,0.09090909090909091,0.07045454545454546,0.06
13720,User6,dict-effort,I4_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13721,User6,dict-effort,I4_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
13722,User6,dict-effort,I4_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.058823529411764705,0.09090909090909091,0.0748663101604278,0.06
13723,User6,dict-effort,I4_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.09090909090909091,0.045454545454545456,0.06
