,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
5461,User3,zero-effort,rest,"('LAcc',)",30,500,0.3,2,2,0.03272727272727273,0.23529411764705882,0.13401069518716577,0.01090909090909091
5462,User3,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5463,User3,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5464,User3,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5465,User3,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5466,User3,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5467,User3,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5468,User3,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5469,User3,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5470,User3,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5471,User3,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5472,User3,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5473,User3,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5474,User3,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5475,User3,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5476,User3,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
5477,User3,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,2,2,0.0,0.23529411764705882,0.11764705882352941,0.13401069518716577
