,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
32761,User13,zero-effort,rest,"('LAcc',)",30,500,0.3,3,2,0.08363636363636363,0.2,0.14181818181818182,0.03090909090909091
32762,User13,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32763,User13,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.034482758620689655,0.2,0.11724137931034484,0.14181818181818182
32764,User13,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32765,User13,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32766,User13,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32767,User13,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32768,User13,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32769,User13,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32770,User13,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32771,User13,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32772,User13,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32773,User13,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32774,User13,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32775,User13,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32776,User13,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32777,User13,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32778,User13,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32779,User13,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32780,User13,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32781,User13,dict-effort,I1_tlift_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32782,User13,dict-effort,I1_tlift_up,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32783,User13,dict-effort,I2_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
32784,User13,dict-effort,I2_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.2,0.1,0.14181818181818182
