,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
145801,User55,zero-effort,rest,"('LAcc',)",30,500,0.3,3,2,0.15272727272727274,0.15714285714285714,0.15493506493506493,0.09272727272727273
145802,User55,dict-effort,I1_slength_long,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145803,User55,dict-effort,I1_slength_longer,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145804,User55,dict-effort,I1_slength_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145805,User55,dict-effort,I1_slength_short,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145806,User55,dict-effort,I1_speed1_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145807,User55,dict-effort,I1_speed1_6,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145808,User55,dict-effort,I1_speed1_8,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145809,User55,dict-effort,I1_speed2_0,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145810,User55,dict-effort,I1_speed2_2,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145811,User55,dict-effort,I1_speed2_4,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145812,User55,dict-effort,I1_speed2_6,"('LAcc',)",30,500,0.3,3,2,0.26666666666666666,0.15714285714285714,0.2119047619047619,0.15493506493506493
145813,User55,dict-effort,I1_speed2_8,"('LAcc',)",30,500,0.3,3,2,0.8571428571428571,0.15714285714285714,0.5071428571428571,0.15493506493506493
145814,User55,dict-effort,I1_speed3_0,"('LAcc',)",30,500,0.3,3,2,0.9285714285714286,0.15714285714285714,0.5428571428571429,0.15493506493506493
145815,User55,dict-effort,I1_swidth_close,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145816,User55,dict-effort,I1_swidth_normal,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145817,User55,dict-effort,I1_swidth_wide,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145818,User55,dict-effort,I1_swidth_wider,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145819,User55,dict-effort,I1_tlift_back,"('LAcc',)",30,500,0.3,3,2,0.0,0.15714285714285714,0.07857142857142857,0.15493506493506493
145820,User55,dict-effort,I1_tlift_front,"('LAcc',)",30,500,0.3,3,2,0.06666666666666667,0.15714285714285714,0.1119047619047619,0.15493506493506493
