,user,attacktype,attacker,sensors,nfeatures,n_estimators,max_features,max_depth,min_samples_leaf,far,frr,hter,refhter
92101,User35,zero-effort,rest,"('LAcc',)",30,900,0.5,3,2,0.08363636363636363,0.0,0.04181818181818182,0.07636363636363637
92102,User35,dict-effort,I1_slength_long,"('LAcc',)",30,900,0.5,3,2,0.5652173913043478,0.0,0.2826086956521739,0.04181818181818182
92103,User35,dict-effort,I1_slength_longer,"('LAcc',)",30,900,0.5,3,2,0.9655172413793104,0.0,0.4827586206896552,0.04181818181818182
92104,User35,dict-effort,I1_slength_normal,"('LAcc',)",30,900,0.5,3,2,0.0625,0.0,0.03125,0.04181818181818182
92105,User35,dict-effort,I1_slength_short,"('LAcc',)",30,900,0.5,3,2,0.07692307692307693,0.0,0.038461538461538464,0.04181818181818182
92106,User35,dict-effort,I1_speed1_4,"('LAcc',)",30,900,0.5,3,2,0.4090909090909091,0.0,0.20454545454545456,0.04181818181818182
92107,User35,dict-effort,I1_speed1_6,"('LAcc',)",30,900,0.5,3,2,0.5714285714285714,0.0,0.2857142857142857,0.04181818181818182
92108,User35,dict-effort,I1_speed1_8,"('LAcc',)",30,900,0.5,3,2,0.2222222222222222,0.0,0.1111111111111111,0.04181818181818182
92109,User35,dict-effort,I1_speed2_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92110,User35,dict-effort,I1_speed2_2,"('LAcc',)",30,900,0.5,3,2,0.0625,0.0,0.03125,0.04181818181818182
92111,User35,dict-effort,I1_speed2_4,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92112,User35,dict-effort,I1_speed2_6,"('LAcc',)",30,900,0.5,3,2,0.06666666666666667,0.0,0.03333333333333333,0.04181818181818182
92113,User35,dict-effort,I1_speed2_8,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92114,User35,dict-effort,I1_speed3_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92115,User35,dict-effort,I1_swidth_close,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92116,User35,dict-effort,I1_swidth_normal,"('LAcc',)",30,900,0.5,3,2,0.0625,0.0,0.03125,0.04181818181818182
92117,User35,dict-effort,I1_swidth_wide,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92118,User35,dict-effort,I1_swidth_wider,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92119,User35,dict-effort,I1_tlift_back,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92120,User35,dict-effort,I1_tlift_front,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92121,User35,dict-effort,I1_tlift_normal,"('LAcc',)",30,900,0.5,3,2,0.0625,0.0,0.03125,0.04181818181818182
92122,User35,dict-effort,I1_tlift_up,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92123,User35,dict-effort,I2_slength_long,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92124,User35,dict-effort,I2_slength_longer,"('LAcc',)",30,900,0.5,3,2,0.7391304347826086,0.0,0.3695652173913043,0.04181818181818182
92125,User35,dict-effort,I2_slength_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92126,User35,dict-effort,I2_slength_short,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92127,User35,dict-effort,I2_speed1_4,"('LAcc',)",30,900,0.5,3,2,0.75,0.0,0.375,0.04181818181818182
92128,User35,dict-effort,I2_speed1_6,"('LAcc',)",30,900,0.5,3,2,0.6,0.0,0.3,0.04181818181818182
92129,User35,dict-effort,I2_speed1_8,"('LAcc',)",30,900,0.5,3,2,0.047619047619047616,0.0,0.023809523809523808,0.04181818181818182
92130,User35,dict-effort,I2_speed2_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92131,User35,dict-effort,I2_speed2_2,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92132,User35,dict-effort,I2_speed2_4,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92133,User35,dict-effort,I2_speed2_6,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92134,User35,dict-effort,I2_speed2_8,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92135,User35,dict-effort,I2_speed3_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92136,User35,dict-effort,I2_swidth_close,"('LAcc',)",30,900,0.5,3,2,0.058823529411764705,0.0,0.029411764705882353,0.04181818181818182
92137,User35,dict-effort,I2_swidth_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92138,User35,dict-effort,I2_swidth_wide,"('LAcc',)",30,900,0.5,3,2,0.2,0.0,0.1,0.04181818181818182
92139,User35,dict-effort,I2_swidth_wider,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92140,User35,dict-effort,I2_tlift_back,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92141,User35,dict-effort,I2_tlift_front,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92142,User35,dict-effort,I2_tlift_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92143,User35,dict-effort,I2_tlift_up,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92144,User35,dict-effort,I3_slength_long,"('LAcc',)",30,900,0.5,3,2,0.9523809523809523,0.0,0.47619047619047616,0.04181818181818182
92145,User35,dict-effort,I3_slength_longer,"('LAcc',)",30,900,0.5,3,2,0.9615384615384616,0.0,0.4807692307692308,0.04181818181818182
92146,User35,dict-effort,I3_slength_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92147,User35,dict-effort,I3_slength_short,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92148,User35,dict-effort,I3_speed1_6,"('LAcc',)",30,900,0.5,3,2,0.4444444444444444,0.0,0.2222222222222222,0.04181818181818182
92149,User35,dict-effort,I3_speed1_8,"('LAcc',)",30,900,0.5,3,2,0.9047619047619048,0.0,0.4523809523809524,0.04181818181818182
92150,User35,dict-effort,I3_speed2_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92151,User35,dict-effort,I3_speed2_2,"('LAcc',)",30,900,0.5,3,2,0.88,0.0,0.44,0.04181818181818182
92152,User35,dict-effort,I3_speed2_4,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92153,User35,dict-effort,I3_speed2_6,"('LAcc',)",30,900,0.5,3,2,0.8,0.0,0.4,0.04181818181818182
92154,User35,dict-effort,I3_speed2_8,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92155,User35,dict-effort,I3_speed3_0,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92156,User35,dict-effort,I3_swidth_close,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92157,User35,dict-effort,I3_swidth_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92158,User35,dict-effort,I3_swidth_wide,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92159,User35,dict-effort,I3_swidth_wider,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92160,User35,dict-effort,I3_tlift_back,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92161,User35,dict-effort,I3_tlift_front,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92162,User35,dict-effort,I3_tlift_normal,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92163,User35,dict-effort,I3_tlift_up,"('LAcc',)",30,900,0.5,3,2,0.0,0.0,0.0,0.04181818181818182
92164,User35,dict-effort,I4_slength_long,"('LAcc',)",30,900,0.5,3,2,0.9130434782608695,0.0,0.45652173913043476,0.04181818181818182
92165,User35,dict-effort,I4_slength_normal,"('LAcc',)",30,900,0.5,3,2,0.95,0.0,0.475,0.04181818181818182
92166,User35,dict-effort,I4_slength_short,"('LAcc',)",30,900,0.5,3,2,0.9375,0.0,0.46875,0.04181818181818182
92167,User35,dict-effort,I4_speed1_6,"('LAcc',)",30,900,0.5,3,2,0.95,0.0,0.475,0.04181818181818182
92168,User35,dict-effort,I4_speed1_8,"('LAcc',)",30,900,0.5,3,2,1.0,0.0,0.5,0.04181818181818182
92169,User35,dict-effort,I4_speed2_0,"('LAcc',)",30,900,0.5,3,2,0.95,0.0,0.475,0.04181818181818182
92170,User35,dict-effort,I4_speed2_2,"('LAcc',)",30,900,0.5,3,2,0.8947368421052632,0.0,0.4473684210526316,0.04181818181818182
92171,User35,dict-effort,I4_speed2_4,"('LAcc',)",30,900,0.5,3,2,0.8235294117647058,0.0,0.4117647058823529,0.04181818181818182
92172,User35,dict-effort,I4_speed2_6,"('LAcc',)",30,900,0.5,3,2,0.7647058823529411,0.0,0.38235294117647056,0.04181818181818182
92173,User35,dict-effort,I4_speed2_8,"('LAcc',)",30,900,0.5,3,2,0.625,0.0,0.3125,0.04181818181818182
92174,User35,dict-effort,I4_swidth_close,"('LAcc',)",30,900,0.5,3,2,0.9444444444444444,0.0,0.4722222222222222,0.04181818181818182
92175,User35,dict-effort,I4_swidth_normal,"('LAcc',)",30,900,0.5,3,2,0.95,0.0,0.475,0.04181818181818182
92176,User35,dict-effort,I4_swidth_wide,"('LAcc',)",30,900,0.5,3,2,1.0,0.0,0.5,0.04181818181818182
92177,User35,dict-effort,I4_tlift_back,"('LAcc',)",30,900,0.5,3,2,0.8947368421052632,0.0,0.4473684210526316,0.04181818181818182
92178,User35,dict-effort,I4_tlift_front,"('LAcc',)",30,900,0.5,3,2,0.9166666666666666,0.0,0.4583333333333333,0.04181818181818182
92179,User35,dict-effort,I4_tlift_normal,"('LAcc',)",30,900,0.5,3,2,0.95,0.0,0.475,0.04181818181818182
92180,User35,dict-effort,I5_slength_long,"('LAcc',)",30,900,0.5,3,2,1.0,0.0,0.5,0.04181818181818182
92181,User35,dict-effort,I5_slength_longer,"('LAcc',)",30,900,0.5,3,2,1.0,0.0,0.5,0.04181818181818182
