,user,attacktype,attacker,sensors,nfeatures,hlayers,activation,solver,alpha,learning_rate,far,frr,hter,refhter
78676,User30,zero-effort,rest,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.03636363636363636,0.0,0.01818181818181818,0.00909090909090909
78677,User30,dict-effort,I1_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.043478260869565216,0.0,0.021739130434782608,0.01818181818181818
78678,User30,dict-effort,I1_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.034482758620689655,0.0,0.017241379310344827,0.01818181818181818
78679,User30,dict-effort,I1_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78680,User30,dict-effort,I1_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78681,User30,dict-effort,I1_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.045454545454545456,0.0,0.022727272727272728,0.01818181818181818
78682,User30,dict-effort,I1_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.09523809523809523,0.0,0.047619047619047616,0.01818181818181818
78683,User30,dict-effort,I1_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.1111111111111111,0.0,0.05555555555555555,0.01818181818181818
78684,User30,dict-effort,I1_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.35294117647058826,0.0,0.17647058823529413,0.01818181818181818
78685,User30,dict-effort,I1_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78686,User30,dict-effort,I1_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0625,0.0,0.03125,0.01818181818181818
78687,User30,dict-effort,I1_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.13333333333333333,0.0,0.06666666666666667,0.01818181818181818
78688,User30,dict-effort,I1_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.07142857142857142,0.0,0.03571428571428571,0.01818181818181818
78689,User30,dict-effort,I1_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78690,User30,dict-effort,I1_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78691,User30,dict-effort,I1_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78692,User30,dict-effort,I1_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.8,0.0,0.4,0.01818181818181818
78693,User30,dict-effort,I1_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.2222222222222222,0.0,0.1111111111111111,0.01818181818181818
78694,User30,dict-effort,I1_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.3157894736842105,0.0,0.15789473684210525,0.01818181818181818
78695,User30,dict-effort,I1_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78696,User30,dict-effort,I1_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78697,User30,dict-effort,I1_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78698,User30,dict-effort,I2_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78699,User30,dict-effort,I2_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.08695652173913043,0.0,0.043478260869565216,0.01818181818181818
78700,User30,dict-effort,I2_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78701,User30,dict-effort,I2_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78702,User30,dict-effort,I2_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78703,User30,dict-effort,I2_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.05,0.0,0.025,0.01818181818181818
78704,User30,dict-effort,I2_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78705,User30,dict-effort,I2_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78706,User30,dict-effort,I2_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78707,User30,dict-effort,I2_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78708,User30,dict-effort,I2_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78709,User30,dict-effort,I2_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.15384615384615385,0.0,0.07692307692307693,0.01818181818181818
78710,User30,dict-effort,I2_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78711,User30,dict-effort,I2_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78712,User30,dict-effort,I2_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78713,User30,dict-effort,I2_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78714,User30,dict-effort,I2_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78715,User30,dict-effort,I2_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.8421052631578947,0.0,0.42105263157894735,0.01818181818181818
78716,User30,dict-effort,I2_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.29411764705882354,0.0,0.14705882352941177,0.01818181818181818
78717,User30,dict-effort,I2_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78718,User30,dict-effort,I2_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78719,User30,dict-effort,I3_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78720,User30,dict-effort,I3_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.038461538461538464,0.0,0.019230769230769232,0.01818181818181818
78721,User30,dict-effort,I3_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78722,User30,dict-effort,I3_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78723,User30,dict-effort,I3_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78724,User30,dict-effort,I3_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.23809523809523808,0.0,0.11904761904761904,0.01818181818181818
78725,User30,dict-effort,I3_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.04,0.0,0.02,0.01818181818181818
78726,User30,dict-effort,I3_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78727,User30,dict-effort,I3_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78728,User30,dict-effort,I3_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78729,User30,dict-effort,I3_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78730,User30,dict-effort,I3_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78731,User30,dict-effort,I3_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0625,0.0,0.03125,0.01818181818181818
78732,User30,dict-effort,I3_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78733,User30,dict-effort,I3_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78734,User30,dict-effort,I3_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78735,User30,dict-effort,I3_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78736,User30,dict-effort,I3_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.05555555555555555,0.0,0.027777777777777776,0.01818181818181818
78737,User30,dict-effort,I3_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78738,User30,dict-effort,I3_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78739,User30,dict-effort,I4_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78740,User30,dict-effort,I4_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78741,User30,dict-effort,I4_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78742,User30,dict-effort,I4_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.1,0.0,0.05,0.01818181818181818
78743,User30,dict-effort,I4_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78744,User30,dict-effort,I4_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78745,User30,dict-effort,I4_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78746,User30,dict-effort,I4_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78747,User30,dict-effort,I4_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.058823529411764705,0.0,0.029411764705882353,0.01818181818181818
78748,User30,dict-effort,I4_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78749,User30,dict-effort,I4_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78750,User30,dict-effort,I4_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78751,User30,dict-effort,I4_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78752,User30,dict-effort,I4_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.05263157894736842,0.0,0.02631578947368421,0.01818181818181818
78753,User30,dict-effort,I4_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.041666666666666664,0.0,0.020833333333333332,0.01818181818181818
78754,User30,dict-effort,I4_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78755,User30,dict-effort,I5_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.11538461538461539,0.0,0.057692307692307696,0.01818181818181818
78756,User30,dict-effort,I5_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.09375,0.0,0.046875,0.01818181818181818
78757,User30,dict-effort,I5_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.7,0.0,0.35,0.01818181818181818
78758,User30,dict-effort,I5_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.125,0.0,0.0625,0.01818181818181818
78759,User30,dict-effort,I5_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.8095238095238095,0.0,0.40476190476190477,0.01818181818181818
78760,User30,dict-effort,I5_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.5263157894736842,0.0,0.2631578947368421,0.01818181818181818
78761,User30,dict-effort,I5_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.7,0.0,0.35,0.01818181818181818
78762,User30,dict-effort,I5_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.6,0.0,0.3,0.01818181818181818
78763,User30,dict-effort,I5_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.6111111111111112,0.0,0.3055555555555556,0.01818181818181818
78764,User30,dict-effort,I5_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.17647058823529413,0.0,0.08823529411764706,0.01818181818181818
78765,User30,dict-effort,I5_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78766,User30,dict-effort,I5_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.058823529411764705,0.0,0.029411764705882353,0.01818181818181818
78767,User30,dict-effort,I5_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0625,0.0,0.03125,0.01818181818181818
78768,User30,dict-effort,I5_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.25,0.0,0.125,0.01818181818181818
78769,User30,dict-effort,I5_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.7,0.0,0.35,0.01818181818181818
78770,User30,dict-effort,I5_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78771,User30,dict-effort,I5_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.05555555555555555,0.0,0.027777777777777776,0.01818181818181818
78772,User30,dict-effort,I5_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78773,User30,dict-effort,I5_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
78774,User30,dict-effort,I5_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.7,0.0,0.35,0.01818181818181818
78775,User30,dict-effort,I5_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.045454545454545456,0.0,0.022727272727272728,0.01818181818181818
78776,User30,dict-effort,I6_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.0,0.0,0.01818181818181818
