,user,attacktype,attacker,sensors,nfeatures,hlayers,activation,solver,alpha,learning_rate,far,frr,hter,refhter
32761,User13,zero-effort,rest,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.03636363636363636,0.2,0.1181818181818182,0.00909090909090909
32762,User13,dict-effort,I1_slength_long,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.043478260869565216,0.2,0.12173913043478261,0.1181818181818182
32763,User13,dict-effort,I1_slength_longer,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.034482758620689655,0.2,0.11724137931034484,0.1181818181818182
32764,User13,dict-effort,I1_slength_normal,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32765,User13,dict-effort,I1_slength_short,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32766,User13,dict-effort,I1_speed1_4,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32767,User13,dict-effort,I1_speed1_6,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32768,User13,dict-effort,I1_speed1_8,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32769,User13,dict-effort,I1_speed2_0,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32770,User13,dict-effort,I1_speed2_2,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32771,User13,dict-effort,I1_speed2_4,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32772,User13,dict-effort,I1_speed2_6,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32773,User13,dict-effort,I1_speed2_8,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32774,User13,dict-effort,I1_speed3_0,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32775,User13,dict-effort,I1_swidth_close,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32776,User13,dict-effort,I1_swidth_normal,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32777,User13,dict-effort,I1_swidth_wide,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32778,User13,dict-effort,I1_swidth_wider,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32779,User13,dict-effort,I1_tlift_back,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
32780,User13,dict-effort,I1_tlift_front,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.06666666666666667,0.2,0.13333333333333333,0.1181818181818182
32781,User13,dict-effort,I1_tlift_normal,"('LAcc',)",30,"(300, 50)",relu,adam,1.6,adaptive,0.0,0.2,0.1,0.1181818181818182
