,user,attacktype,attacker,sensors,nfeatures,hlayers,activation,solver,alpha,learning_rate,far,frr,hter,refhter
59881,User23,zero-effort,rest,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.025454545454545455,0.17073170731707318,0.09809312638580932,0.00909090909090909
59882,User23,dict-effort,I1_slength_long,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59883,User23,dict-effort,I1_slength_longer,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59884,User23,dict-effort,I1_slength_normal,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59885,User23,dict-effort,I1_slength_short,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59886,User23,dict-effort,I1_speed1_4,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59887,User23,dict-effort,I1_speed1_6,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59888,User23,dict-effort,I1_speed1_8,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59889,User23,dict-effort,I1_speed2_0,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59890,User23,dict-effort,I1_speed2_2,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59891,User23,dict-effort,I1_speed2_4,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59892,User23,dict-effort,I1_speed2_6,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59893,User23,dict-effort,I1_speed2_8,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59894,User23,dict-effort,I1_speed3_0,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59895,User23,dict-effort,I1_swidth_close,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59896,User23,dict-effort,I1_swidth_normal,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59897,User23,dict-effort,I1_swidth_wide,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59898,User23,dict-effort,I1_swidth_wider,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59899,User23,dict-effort,I1_tlift_back,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59900,User23,dict-effort,I1_tlift_front,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59901,User23,dict-effort,I1_tlift_normal,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59902,User23,dict-effort,I1_tlift_up,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59903,User23,dict-effort,I2_slength_long,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59904,User23,dict-effort,I2_slength_longer,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59905,User23,dict-effort,I2_slength_normal,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59906,User23,dict-effort,I2_slength_short,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59907,User23,dict-effort,I2_speed1_4,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59908,User23,dict-effort,I2_speed1_6,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
59909,User23,dict-effort,I2_speed1_8,"('LAcc',)",30,"(300, 50)",relu,adam,0.1,adaptive,0.0,0.17073170731707318,0.08536585365853659,0.09809312638580932
