,user,attacktype,attacker,sensors,nfeatures,hlayers,activation,solver,alpha,learning_rate,far,frr,hter,refhter
1,User1,zero-effort,rest,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.05818181818181818,0.26666666666666666,0.16242424242424242,0.00909090909090909
2,User1,dict-effort,I1_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
3,User1,dict-effort,I1_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.06896551724137931,0.26666666666666666,0.16781609195402297,0.16242424242424242
4,User1,dict-effort,I1_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
5,User1,dict-effort,I1_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
6,User1,dict-effort,I1_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
7,User1,dict-effort,I1_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
8,User1,dict-effort,I1_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
9,User1,dict-effort,I1_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
10,User1,dict-effort,I1_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
11,User1,dict-effort,I1_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
12,User1,dict-effort,I1_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
13,User1,dict-effort,I1_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
14,User1,dict-effort,I1_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
15,User1,dict-effort,I1_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
16,User1,dict-effort,I1_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
17,User1,dict-effort,I1_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
18,User1,dict-effort,I1_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.1111111111111111,0.26666666666666666,0.18888888888888888,0.16242424242424242
19,User1,dict-effort,I1_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
20,User1,dict-effort,I1_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
21,User1,dict-effort,I1_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
22,User1,dict-effort,I1_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
23,User1,dict-effort,I2_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
24,User1,dict-effort,I2_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
25,User1,dict-effort,I2_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
26,User1,dict-effort,I2_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
27,User1,dict-effort,I2_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
28,User1,dict-effort,I2_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
29,User1,dict-effort,I2_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.047619047619047616,0.26666666666666666,0.15714285714285714,0.16242424242424242
30,User1,dict-effort,I2_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
31,User1,dict-effort,I2_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
32,User1,dict-effort,I2_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
33,User1,dict-effort,I2_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
34,User1,dict-effort,I2_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
35,User1,dict-effort,I2_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
36,User1,dict-effort,I2_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
37,User1,dict-effort,I2_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
38,User1,dict-effort,I2_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
39,User1,dict-effort,I2_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
40,User1,dict-effort,I2_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
41,User1,dict-effort,I2_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
42,User1,dict-effort,I2_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
43,User1,dict-effort,I2_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
44,User1,dict-effort,I3_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
45,User1,dict-effort,I3_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
46,User1,dict-effort,I3_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
47,User1,dict-effort,I3_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
48,User1,dict-effort,I3_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
49,User1,dict-effort,I3_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
50,User1,dict-effort,I3_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
51,User1,dict-effort,I3_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
52,User1,dict-effort,I3_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
53,User1,dict-effort,I3_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
54,User1,dict-effort,I3_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
55,User1,dict-effort,I3_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
56,User1,dict-effort,I3_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
57,User1,dict-effort,I3_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
58,User1,dict-effort,I3_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
59,User1,dict-effort,I3_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
60,User1,dict-effort,I3_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
61,User1,dict-effort,I3_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
62,User1,dict-effort,I3_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
63,User1,dict-effort,I3_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
64,User1,dict-effort,I4_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.21739130434782608,0.26666666666666666,0.24202898550724639,0.16242424242424242
65,User1,dict-effort,I4_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
66,User1,dict-effort,I4_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
67,User1,dict-effort,I4_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
68,User1,dict-effort,I4_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
69,User1,dict-effort,I4_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
70,User1,dict-effort,I4_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
71,User1,dict-effort,I4_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
72,User1,dict-effort,I4_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
73,User1,dict-effort,I4_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
74,User1,dict-effort,I4_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.1111111111111111,0.26666666666666666,0.18888888888888888,0.16242424242424242
75,User1,dict-effort,I4_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
76,User1,dict-effort,I4_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
77,User1,dict-effort,I4_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
78,User1,dict-effort,I4_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
79,User1,dict-effort,I4_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
80,User1,dict-effort,I5_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.23076923076923078,0.26666666666666666,0.24871794871794872,0.16242424242424242
81,User1,dict-effort,I5_slength_longer,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.1875,0.26666666666666666,0.22708333333333333,0.16242424242424242
82,User1,dict-effort,I5_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
83,User1,dict-effort,I5_slength_short,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
84,User1,dict-effort,I5_speed1_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
85,User1,dict-effort,I5_speed1_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
86,User1,dict-effort,I5_speed1_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
87,User1,dict-effort,I5_speed2_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
88,User1,dict-effort,I5_speed2_2,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
89,User1,dict-effort,I5_speed2_4,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
90,User1,dict-effort,I5_speed2_6,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
91,User1,dict-effort,I5_speed2_8,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
92,User1,dict-effort,I5_speed3_0,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
93,User1,dict-effort,I5_swidth_close,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
94,User1,dict-effort,I5_swidth_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
95,User1,dict-effort,I5_swidth_wide,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
96,User1,dict-effort,I5_swidth_wider,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
97,User1,dict-effort,I5_tlift_back,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
98,User1,dict-effort,I5_tlift_front,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
99,User1,dict-effort,I5_tlift_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
100,User1,dict-effort,I5_tlift_up,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
101,User1,dict-effort,I6_slength_long,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
102,User1,dict-effort,I6_slength_normal,"('LAcc',)",30,"(100, 100)",relu,adam,0.1,adaptive,0.0,0.26666666666666666,0.13333333333333333,0.16242424242424242
