,user,attacktype,attacker,sensors,nfeatures,hlayers,activation,solver,alpha,learning_rate,far,frr,hter,refhter
145801,User55,zero-effort,rest,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.03636363636363636,0.02857142857142857,0.032467532467532464,0.00909090909090909
145802,User55,dict-effort,I1_slength_long,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.08695652173913043,0.02857142857142857,0.0577639751552795,0.032467532467532464
145803,User55,dict-effort,I1_slength_longer,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145804,User55,dict-effort,I1_slength_normal,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145805,User55,dict-effort,I1_slength_short,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.07692307692307693,0.02857142857142857,0.05274725274725275,0.032467532467532464
145806,User55,dict-effort,I1_speed1_4,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145807,User55,dict-effort,I1_speed1_6,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145808,User55,dict-effort,I1_speed1_8,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145809,User55,dict-effort,I1_speed2_0,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145810,User55,dict-effort,I1_speed2_2,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145811,User55,dict-effort,I1_speed2_4,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145812,User55,dict-effort,I1_speed2_6,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.06666666666666667,0.02857142857142857,0.047619047619047616,0.032467532467532464
145813,User55,dict-effort,I1_speed2_8,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145814,User55,dict-effort,I1_speed3_0,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145815,User55,dict-effort,I1_swidth_close,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145816,User55,dict-effort,I1_swidth_normal,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145817,User55,dict-effort,I1_swidth_wide,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.15,0.02857142857142857,0.08928571428571429,0.032467532467532464
145818,User55,dict-effort,I1_swidth_wider,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145819,User55,dict-effort,I1_tlift_back,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
145820,User55,dict-effort,I1_tlift_front,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.06666666666666667,0.02857142857142857,0.047619047619047616,0.032467532467532464
145821,User55,dict-effort,I1_tlift_normal,"('LAcc',)",30,"(200, 100)",relu,adam,0.1,adaptive,0.0,0.02857142857142857,0.014285714285714285,0.032467532467532464
