,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile
0,3.9096696275297704,7.229463854541223,24.576854662058345,14.05644933486669,6.001299013724932,9.604520531260144,29.159920533384643,20.66945708778128,2.5186224827018555,4.537467886017328,13.611900043698817,10.021309198000665,4.8208020327476975,7.956691749885451,44.56545418621082,16.244325036901365
1,3.284770170312664,5.261613700024739,20.753747883363044,9.091554777879466,3.3111635087285576,6.326603031735908,11.445313531290267,10.34267618510723,1.4363723273801556,2.8526981187931435,8.836733948339837,5.959311015996475,3.3695421310314444,4.629286079835953,27.95575100427805,7.34523405336651
2,3.051411146005018,4.743648575281301,21.789625734366464,10.335950749509133,3.5394883297867477,6.6313407253848915,10.953742223673238,10.440256779021954,1.7285471272544415,2.940152254904188,8.749923422777693,4.914663108357202,3.398298229517769,5.334818668077637,28.392892708603863,9.044838777258466
3,2.8159852354752104,4.987215803674852,22.040649015536097,10.029217835741914,3.519878700663333,7.21178360553815,10.939590002646062,12.222813383806372,1.4267368552239597,2.723479352000055,8.826851142805774,5.56500803314309,3.2135508582786394,5.599932405860695,28.589207301262974,9.486959828804874
4,2.9853290028917066,4.9364089932758,21.70210112551195,11.688919213285777,4.628253031500006,7.239423328444012,11.239914788677366,11.251021997028484,1.5842490163597653,2.537971514482747,8.578818383186299,4.973573089786644,3.1938248903994184,5.5198326970162315,28.4485929450272,9.703438126384059
5,2.878735302579181,5.4206691343736875,21.5585299255613,10.34480618999999,4.399338555415466,7.267915973213704,12.040588888192413,11.521992433106252,1.33332403392937,2.5416130653773106,9.199061588818003,5.017359216697282,3.1158893831203702,5.241643153944837,29.171533471096183,9.41699953248672
6,3.222469654303664,5.392155780879612,20.188583114344148,11.593476042051051,4.744847582188283,7.91674590310719,11.794880014995243,13.080283107022879,1.4462833518651947,2.438396323782091,8.654335594311366,4.6475068635862264,3.126915458998058,4.7902432300073645,28.41356113671815,9.533275223415036
7,2.4103516441046935,3.9388010077693525,21.655942961913308,9.075511984802331,4.182143103578396,7.528612185302185,12.078483686291904,12.210919269275987,1.4877874435376057,2.4919870814197598,7.9945243540415225,5.008877903894975,2.6410499462548835,4.534479078631197,28.682759114017678,8.881850436964921
8,2.1225645969803724,3.555224815193043,21.244139844041037,8.210805652097807,3.2630259695686723,6.068260634597797,12.722316895427179,10.87753158212313,1.1392891883010743,1.923369422834238,8.343678025152546,3.74220009280436,2.743245059945396,4.483062137208625,28.29025948054497,8.852200704079742
9,2.681369081797395,4.650559489056082,19.896963919024554,8.198478627638075,3.7743834705382158,6.3398088039113505,12.598648886959518,11.057115163373943,1.3672569307939935,2.392011032190501,7.614048280774478,4.524372889172188,2.79593964590702,5.358324447136006,27.12410398029087,9.417323987621671
10,2.605914179362923,4.441131268321865,21.113623427777163,8.521602859305766,4.062738543764835,6.644161446142437,12.116238969732121,12.158440006526568,1.2192054554660026,2.2671440642803793,7.928231139682109,4.341372641889719,2.6983110660095884,4.855447054013966,28.014421956922046,8.658986320340606
11,2.6916176385817843,4.857614834811107,21.032462512197363,10.202955190583781,3.694463519395377,6.373977855197651,11.969576855817923,13.249671880475034,1.2280307706882958,2.17247440508399,7.851934585925569,5.018522907758415,2.887899398701258,4.994636055276418,28.03177067331068,9.365607683947307
12,2.3871336525741524,4.346480651859579,19.95262761228357,7.873519901723814,3.8285285866705925,6.7036045775085,12.185446915618924,11.40996117052333,1.3155615935094325,2.2610090833144874,7.531116335033493,4.251932633521503,2.909113391276809,5.0781050172769495,26.974379427585678,9.018485086579116
13,2.0062332984961677,3.6075631962048567,21.283398215349706,7.7096759441647045,3.341916232789417,6.617494927803794,12.801772641866524,10.474015330682054,1.3296649615083311,2.076108455989008,8.229408360358134,4.263086406933884,2.1745591062036276,4.149231311266074,28.300418387841685,9.140934386554228
14,2.6533408590528533,4.854596236743552,20.679204387231543,11.822896270224742,4.899608792257149,7.750100906865146,11.593260486106352,12.5673857382403,1.64882552899289,2.8728587447487284,7.626921260480165,5.883174032269286,2.953070677860262,5.428199663786128,27.86259721753008,9.664014197984896
15,2.7903462722488106,4.976846956800129,19.365419155910356,13.047873802023052,4.628293908065317,8.942782006619364,18.459120469343798,14.354718203252524,2.104709620152027,3.9691200795320936,14.580764219013833,10.087249460013748,3.7820502754142344,6.450123996856678,34.26506177239442,10.77280411343992
