,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile,fftc_fquantile,fftc_squantile,fftc_std_dev,fftc_tquantile
0,22.93529711658746,31.464023611404446,21.09475744854547,51.862464328457165,21.782660247117015,32.00658822619479,22.184512104950027,46.326190372608764,28.300489334517522,42.006881260464084,19.96339798566736,57.83757217507839,19.692639040628144,32.77865440217552,64.04191489360947,52.811541648452064
1,27.385097484533958,40.23323130147702,38.20991155363836,60.00796983293732,22.89919337095379,32.30709541337173,32.68846393601909,54.2145383895421,38.67047507647807,58.51785050669037,32.57434867528347,83.37037983196186,28.719362034073068,44.401747869523064,90.9237164200097,59.97977493147471
2,24.71213442724203,43.011811563496806,51.895128135883915,66.80384979062633,16.47921161982089,28.708303434153972,39.00977231840275,53.63871019295468,42.26006009335717,56.37938191170801,34.60452881236194,81.65676834936116,24.5355208869363,41.092088860503395,104.99729708166684,65.65641888419201
3,33.42199611899612,54.579794587547845,44.54236987800605,93.7905482802997,20.068227978674308,26.143879825625596,35.421918592783456,51.802017179045,42.245730072926605,65.86362235586543,36.128869521397256,90.62528226109164,33.83143259957585,52.154481008917365,102.6682638032007,79.3156183484007
4,31.75945345722316,49.03151803547209,47.0149442479741,77.85001292877311,16.272342597361416,25.581071982961724,37.13952276247641,46.76536979330583,36.13208313117496,61.526262658411675,39.61980083291873,87.24180397576947,30.748424118518628,51.38887169963292,101.94924684101245,76.1527458029595
5,30.883828213161486,47.84630448843083,48.422458852144295,71.62988471857408,22.38533153171389,33.739968843970914,32.249257941705686,50.13448685513053,36.45673047966167,62.572378490484034,36.72574871644824,82.8255955547626,37.661271621186934,51.88226190423176,99.73517393954162,74.32383620110207
6,33.7117574286992,45.513363028117226,44.67124337079202,66.68331800096972,18.591695815490745,28.170389483380255,28.291192230048768,46.7753177801952,27.589495587656625,44.80851026764399,37.87118675716211,68.66028205418186,27.491136930865537,43.62130557073723,91.66891848303986,64.05718180990074
7,27.0897989370893,41.44738760860895,46.6719287750569,60.38067976612431,11.666736762443959,16.488731827366855,27.039239956834816,29.37295788952472,21.62630869000226,33.798867504273005,31.783166399295794,50.46660867212833,24.622465225406952,36.61763115482336,82.89387633721236,51.5907629001002
8,25.285681382977863,48.98558626600988,42.620205102171724,78.86702847778083,14.804194540241392,29.98999468205841,23.36584885109974,44.705189942648104,26.68181619715475,42.85649001436277,29.04012344408232,60.77417162987674,31.311048775269207,45.55622247090835,81.26037205113276,65.37456115447611
9,29.39992158639227,47.405395282421395,36.68463897571903,80.09621889998239,18.814706943885597,26.289527655938706,25.478971860134244,47.47487513688176,40.18217012726232,60.054339617419586,38.800355165380275,91.32192451671449,28.44686697338394,45.69624853046008,91.94052387024229,77.88826522762649
10,29.433069045695866,59.52109538441772,46.983941294858056,97.89631743183622,22.153707260404282,31.507356512623048,27.715098180217062,47.965398915882176,30.491113307041694,55.60894640842993,51.56798328363501,81.16349792579882,29.706346817157332,54.376663252853824,105.00443431418687,88.79756945368271
11,48.317981111262284,68.82127683869982,48.37681327736216,110.18739365003393,24.685885026667822,38.483231943266105,24.80268614921745,55.696554511486504,49.7041596244512,68.3576526881559,41.35075015466077,96.56992800952992,43.84692564512828,62.009886574710066,111.79092937842782,93.43957530102236
12,43.11896196547811,66.67287330397423,51.0472319675235,92.9939153623655,16.514634929355296,31.373747568442415,27.874736283238477,52.351217545517315,43.93010386984482,73.46757892910135,39.16929738015919,96.64007278427998,43.66787536291959,56.5407618219425,109.22826270222897,94.36555342453502
13,47.113580665811796,65.34189324433733,54.040189182803225,104.39284535389898,20.855659063843213,35.227025449558695,30.261413921650924,49.69294471045859,42.568134081038735,63.745511971916315,36.348935714236404,89.82721423620758,34.43685467154119,55.97231877706514,111.26777888342247,81.38727408848993
14,44.397448774151684,65.5990339217746,56.36175567355909,113.49353501431241,22.704805563656027,37.806246066099554,32.46722005609175,49.72504531110153,46.848895945970554,73.92416432395474,50.96941377023917,109.57021440064433,39.40094487476887,59.34478420298956,123.26503547782862,92.8409984641394
